transaction_id,date,customer_id,product_id,qty,unit_price_idr,revenue_idr,channel
T10455,2024-07-18,,P10,3,15000,45000,GoFood
T10456,2024-07-18,C007,P15,5,8000,40000,GoFood
T10457,2024-07-18,C002,P15,2,8000,16000,ShopeeFood
T10458,2024-07-18,C011,P15,6,8000,48000,Dine-In
T10459,2024-07-18,C009,P10,6,15000,90000,GoFood
T10460,2024-07-18,,P11,3,12000,36000,ShopeeFood
T10461,2024-07-18,,P11,1,12000,12000,GoFood
T10462,2024-07-18,C014,P11,5,12000,60000,Dine-In
T10463,2024-07-18,C002,P15,1,8000,8000,Dine-In
T10464,2024-07-18,C005,P16,5,9000,45000,ShopeeFood
T10465,2024-07-18,C010,P16,2,9000,18000,GrabFood
T10466,2024-07-18,C013,P15,3,8000,24000,Dine-In
T10467,2024-07-18,C020,P17,2,12000,24000,GrabFood
T10468,2024-07-18,C010,P10,1,15000,15000,ShopeeFood
T10469,2024-07-18,,P12,1,45000,45000,Dine-In
T10470,2024-07-18,C009,P16,1,9000,9000,GoFood
T10471,2024-07-18,C013,P14,2,18000,36000,Dine-In
T10472,2024-07-18,C008,P16,4,9000,36000,Takeaway
T10473,2024-07-18,C012,P15,2,8000,16000,GrabFood
T10474,2024-07-18,C007,P13,1,50000,50000,Dine-In
T10475,2024-07-18,C004,P13,1,50000,50000,ShopeeFood
T10476,2024-07-18,C016,P10,1,15000,15000,Dine-In
T10477,2024-07-19,C007,P17,6,12000,72000,Takeaway
T10478,2024-07-19,C004,P12,1,45000,45000,GoFood
T10479,2024-07-19,C014,P16,1,9000,9000,GoFood
T10480,2024-07-19,C017,P12,1,45000,45000,ShopeeFood
T10481,2024-07-19,C011,P14,7,18000,126000,GoFood
T10482,2024-07-19,C015,P14,1,18000,18000,Takeaway
T10483,2024-07-19,C019,P17,1,12000,12000,GoFood
T10484,2024-07-19,C011,P11,5,12000,60000,GoFood
T10485,2024-07-19,C008,P10,2,15000,30000,GrabFood
T10486,2024-07-19,C017,P14,1,18000,18000,Dine-In
T10487,2024-07-19,C019,P15,1,8000,8000,GrabFood
T10488,2024-07-19,C005,P12,1,45000,45000,GoFood
T10489,2024-07-19,C001,P16,1,9000,9000,Dine-In
T10490,2024-07-19,C015,P16,4,9000,36000,Dine-In
T10491,2024-07-19,,P16,1,9000,9000,Takeaway
T10492,2024-07-19,C012,P15,1,8000,8000,GrabFood
T10493,2024-07-19,C020,P10,1,15000,15000,Dine-In
T10494,2024-07-19,C010,P16,5,9000,45000,ShopeeFood
T10495,2024-07-19,C016,P15,4,8000,32000,Takeaway
T10496,2024-07-19,C007,P14,1,18000,18000,Takeaway
T10497,2024-07-19,C001,P17,2,12000,24000,GoFood
T10498,2024-07-19,C010,P15,2,8000,16000,ShopeeFood
T10499,2024-07-19,C009,P11,1,12000,12000,GoFood
T10500,2024-07-19,,P15,1,8000,8000,GoFood
T10501,2024-07-19,C015,P13,2,50000,100000,Dine-In
T10502,2024-07-19,C017,P16,2,9000,18000,Dine-In
T10503,2024-07-19,C003,P14,1,18000,18000,Takeaway
T10504,2024-07-19,,P14,2,18000,36000,GrabFood
T10505,2024-07-19,C020,P13,3,50000,150000,GoFood
T10506,2024-07-19,,P17,5,12000,60000,GrabFood
T10507,2024-07-19,C008,P16,1,9000,9000,Dine-In
T10508,2024-07-19,C012,P10,2,15000,30000,GrabFood
T10509,2024-07-19,C017,P11,3,12000,36000,Dine-In
T10510,2024-07-19,C006,P17,1,12000,12000,GoFood
T10511,2024-07-19,,P16,1,9000,9000,GrabFood
T10512,2024-07-19,C016,P17,1,12000,12000,Dine-In
T10513,2024-07-19,C009,P16,2,9000,18000,GrabFood
T10514,2024-07-19,C002,P12,5,45000,225000,Takeaway
T10515,2024-07-19,C007,P10,1,15000,15000,Takeaway
T10516,2024-07-19,,P12,1,45000,45000,GoFood
T10517,2024-07-19,C012,P15,1,8000,8000,GrabFood
T10518,2024-07-19,,P17,4,12000,48000,GrabFood
T10519,2024-07-19,C020,P11,1,12000,12000,GoFood
T10520,2024-07-19,C013,P14,1,18000,18000,GrabFood
T10521,2024-07-19,C015,P10,2,15000,30000,Dine-In
T10522,2024-07-19,,P14,4,18000,72000,Dine-In
T10523,2024-07-19,,P13,1,50000,50000,Takeaway
T10524,2024-07-19,,P11,2,12000,24000,GrabFood
T10525,2024-07-19,C002,P16,2,9000,18000,ShopeeFood
T10526,2024-07-19,,P12,3,45000,135000,GrabFood
T10527,2024-07-20,C018,P16,1,9000,9000,GrabFood
T10528,2024-07-20,C007,P12,1,45000,45000,Takeaway
T10529,2024-07-20,C018,P17,2,12000,24000,GoFood
T10530,2024-07-20,C018,P15,5,8000,40000,GoFood
T10531,2024-07-20,C009,P12,1,45000,45000,GrabFood
T10532,2024-07-20,C015,P15,1,8000,8000,GoFood
T10533,2024-07-20,C017,P16,2,9000,18000,GrabFood
T10534,2024-07-20,C007,P15,6,8000,48000,Takeaway
T10535,2024-07-20,,P16,2,9000,18000,Dine-In
T10536,2024-07-20,C005,P11,3,12000,36000,GoFood
T10537,2024-07-20,,P13,1,50000,50000,GoFood
T10538,2024-07-20,C009,P17,2,12000,24000,Dine-In
T10539,2024-07-20,C011,P14,5,18000,90000,GrabFood
T10540,2024-07-20,C019,P15,3,8000,24000,GoFood
T10541,2024-07-20,,P13,2,50000,100000,ShopeeFood
T10542,2024-07-20,C010,P12,2,45000,90000,Dine-In
T10543,2024-07-20,C011,P13,4,50000,200000,Dine-In
T10544,2024-07-20,C010,P11,2,12000,24000,GrabFood
T10545,2024-07-20,C014,P16,5,9000,45000,ShopeeFood
T10546,2024-07-20,C004,P12,6,45000,270000,ShopeeFood
T10547,2024-07-20,C004,P17,3,12000,36000,Dine-In
T10548,2024-07-20,C007,P10,3,15000,45000,GrabFood
T10549,2024-07-20,C005,P12,1,45000,45000,Dine-In
T10550,2024-07-20,C004,P15,6,8000,48000,GrabFood
T10551,2024-07-20,C007,P16,2,9000,18000,Dine-In
T10552,2024-07-20,C005,P15,5,8000,40000,ShopeeFood
T10553,2024-07-20,C014,P16,4,9000,36000,GrabFood
T10554,2024-07-20,C007,P12,1,45000,45000,ShopeeFood
T10555,2024-07-20,C011,P11,4,12000,48000,GoFood
T10556,2024-07-20,C018,P17,2,12000,24000,GoFood
T10557,2024-07-20,,P10,3,15000,45000,GoFood
T10558,2024-07-20,C006,P15,3,8000,24000,Takeaway
T10559,2024-07-20,,P14,1,18000,18000,GrabFood
T10560,2024-07-20,C009,P16,1,9000,9000,Takeaway
T10561,2024-07-20,,P10,1,15000,15000,GrabFood
T10562,2024-07-20,,P13,1,50000,50000,GrabFood
T10563,2024-07-20,C006,P17,1,12000,12000,Dine-In
T10564,2024-07-20,C005,P11,2,12000,24000,GoFood
T10565,2024-07-20,,P17,2,12000,24000,GoFood
T10566,2024-07-20,,P10,4,15000,60000,Takeaway
T10567,2024-07-20,C008,P14,1,18000,18000,Dine-In
T10568,2024-07-20,,P16,2,9000,18000,GoFood
T10569,2024-07-20,C014,P15,1,8000,8000,GoFood
T10570,2024-07-20,C007,P16,2,9000,18000,GoFood
T10571,2024-07-20,,P11,6,12000,72000,Dine-In
T10572,2024-07-20,,P14,2,18000,36000,GoFood
T10573,2024-07-20,C003,P14,2,18000,36000,GoFood
T10574,2024-07-20,C012,P10,1,15000,15000,Takeaway
T10575,2024-07-20,C013,P17,4,12000,48000,ShopeeFood
T10576,2024-07-20,C006,P17,1,12000,12000,GrabFood
T10577,2024-07-20,,P10,1,15000,15000,GoFood
T10578,2024-07-20,C014,P16,2,9000,18000,GrabFood
T10579,2024-07-20,,P15,4,8000,32000,Takeaway
T10580,2024-07-20,C003,P11,1,12000,12000,Dine-In
T10581,2024-07-20,,P16,2,9000,18000,Dine-In
T10582,2024-07-20,C020,P14,4,18000,72000,ShopeeFood
T10583,2024-07-20,C007,P15,3,8000,24000,Dine-In
T10584,2024-07-20,C002,P15,2,8000,16000,ShopeeFood
T10585,2024-07-20,,P10,6,15000,90000,GoFood
T10586,2024-07-20,,P16,1,9000,9000,GoFood
T10587,2024-07-20,C020,P15,2,8000,16000,Dine-In
T10588,2024-07-20,C009,P15,4,8000,32000,ShopeeFood
T10589,2024-07-20,C011,P13,4,50000,200000,Dine-In
T10590,2024-07-20,,P15,3,8000,24000,GoFood
T10591,2024-07-20,C001,P10,2,15000,30000,GrabFood
T10592,2024-07-20,C002,P11,2,12000,24000,GoFood
T10593,2024-07-20,,P11,1,12000,12000,Takeaway
T10594,2024-07-20,C002,P11,1,12000,12000,GoFood
T10595,2024-07-20,,P10,3,15000,45000,GoFood
T10596,2024-07-20,,P17,2,12000,24000,ShopeeFood
T10597,2024-07-20,,P16,5,9000,45000,Takeaway
T10598,2024-07-20,C015,P12,1,45000,45000,Dine-In
T10599,2024-07-20,C006,P14,3,18000,54000,Takeaway
T10600,2024-07-20,,P13,2,50000,100000,Dine-In
T10601,2024-07-20,C003,P14,1,18000,18000,GoFood
T10602,2024-07-20,C019,P14,1,18000,18000,GoFood
T10603,2024-07-20,C006,P16,2,9000,18000,GoFood
T10604,2024-07-20,C019,P16,2,9000,18000,Dine-In
T10605,2024-07-20,C013,P11,1,12000,12000,Takeaway
T10606,2024-07-20,,P14,4,18000,72000,GoFood
T10607,2024-07-20,C015,P17,1,12000,12000,GoFood
T10608,2024-07-20,C012,P10,2,15000,30000,GrabFood
T10609,2024-07-20,C020,P11,4,12000,48000,Dine-In
T10610,2024-07-20,C004,P17,1,12000,12000,Takeaway
T10611,2024-07-20,C007,P12,3,45000,135000,Dine-In
T10612,2024-07-20,C010,P17,1,12000,12000,GrabFood
T10613,2024-07-20,C012,P13,2,50000,100000,GoFood
T10614,2024-07-20,C003,P12,3,45000,135000,GoFood
T10615,2024-07-20,C008,P10,3,15000,45000,Dine-In
T10616,2024-07-20,,P10,1,15000,15000,Takeaway
T10617,2024-07-20,,P16,2,9000,18000,Takeaway
T10618,2024-07-20,C008,P14,5,18000,90000,Dine-In
T10619,2024-07-21,C008,P15,1,8000,8000,GoFood
T10620,2024-07-21,C014,P14,1,18000,18000,Dine-In
T10621,2024-07-21,C019,P15,1,8000,8000,GrabFood
T10622,2024-07-21,C010,P10,6,15000,90000,GoFood
T10623,2024-07-21,C013,P11,1,12000,12000,GoFood
T10624,2024-07-21,,P13,4,50000,200000,Takeaway
T10625,2024-07-21,C007,P11,1,12000,12000,Takeaway
T10626,2024-07-21,C005,P14,1,18000,18000,Dine-In
T10627,2024-07-21,,P15,3,8000,24000,GoFood
T10628,2024-07-21,,P15,3,8000,24000,GoFood
T10629,2024-07-21,C014,P13,3,50000,150000,Takeaway
T10630,2024-07-21,C008,P17,2,12000,24000,Takeaway
T10631,2024-07-21,C013,P11,3,12000,36000,Takeaway
T10632,2024-07-21,C003,P16,1,9000,9000,Takeaway
T10633,2024-07-21,C015,P10,1,15000,15000,GoFood
T10634,2024-07-21,C011,P10,3,15000,45000,Takeaway
T10635,2024-07-21,C007,P12,2,45000,90000,GoFood
T10636,2024-07-21,,P11,1,12000,12000,GoFood
T10637,2024-07-21,C013,P12,2,45000,90000,Dine-In
T10638,2024-07-21,C005,P16,5,9000,45000,GrabFood
T10639,2024-07-21,C009,P12,5,45000,225000,GoFood
T10640,2024-07-21,C017,P14,1,18000,18000,GoFood
T10641,2024-07-21,C010,P17,2,12000,24000,Takeaway
T10642,2024-07-21,C007,P12,2,45000,90000,Dine-In
T10643,2024-07-21,C005,P11,3,12000,36000,GoFood
T10644,2024-07-21,,P12,4,45000,180000,Dine-In
T10645,2024-07-21,C020,P16,3,9000,27000,GoFood
T10646,2024-07-21,C020,P11,1,12000,12000,Dine-In
T10647,2024-07-21,,P15,1,8000,8000,Takeaway
T10648,2024-07-21,,P11,6,12000,72000,GrabFood
T10649,2024-07-21,C005,P14,2,18000,36000,Takeaway
T10650,2024-07-21,C006,P16,2,9000,18000,ShopeeFood
T10651,2024-07-21,,P17,2,12000,24000,Dine-In
T10652,2024-07-21,C013,P11,3,12000,36000,Takeaway
T10653,2024-07-21,C007,P15,2,8000,16000,Dine-In
T10654,2024-07-21,C020,P15,5,8000,40000,Dine-In
T10655,2024-07-21,C019,P15,3,8000,24000,Dine-In
T10656,2024-07-21,,P10,4,15000,60000,Dine-In
T10657,2024-07-21,,P17,3,12000,36000,ShopeeFood
T10658,2024-07-21,C016,P11,1,12000,12000,Dine-In
T10659,2024-07-21,,P12,5,45000,225000,GoFood
T10660,2024-07-21,,P15,2,8000,16000,GrabFood
T10661,2024-07-21,C005,P11,3,12000,36000,ShopeeFood
T10662,2024-07-21,C002,P10,2,15000,30000,GrabFood
T10663,2024-07-21,C008,P13,2,50000,100000,Dine-In
T10664,2024-07-21,C008,P15,1,8000,8000,GoFood
T10665,2024-07-21,C008,P17,3,12000,36000,GoFood
T10666,2024-07-21,C015,P17,2,12000,24000,Takeaway
T10667,2024-07-21,,P17,5,12000,60000,Dine-In
T10668,2024-07-21,,P10,2,15000,30000,Dine-In
T10669,2024-07-21,,P16,4,9000,36000,GrabFood
T10670,2024-07-21,C009,P15,1,8000,8000,GrabFood
T10671,2024-07-21,C001,P16,1,9000,9000,GrabFood
T10672,2024-07-21,C003,P12,4,45000,180000,Takeaway
T10673,2024-07-21,C004,P14,4,18000,72000,GoFood
T10674,2024-07-21,C019,P17,1,12000,12000,GoFood
T10675,2024-07-21,,P11,1,12000,12000,GoFood
T10676,2024-07-21,C004,P13,5,50000,250000,ShopeeFood
T10677,2024-07-21,C003,P11,2,12000,24000,GrabFood
T10678,2024-07-21,C007,P17,2,12000,24000,Dine-In
T10679,2024-07-21,,P15,6,8000,48000,GrabFood
T10680,2024-07-21,C010,P14,2,18000,36000,Takeaway
T10681,2024-07-21,,P12,2,45000,90000,GoFood
T10682,2024-07-21,C009,P10,1,15000,15000,GrabFood
T10683,2024-07-21,C013,P11,3,12000,36000,GoFood
T10684,2024-07-21,C002,P16,4,9000,36000,GoFood
T10685,2024-07-21,C014,P15,6,8000,48000,Dine-In
T10686,2024-07-21,C001,P13,2,50000,100000,ShopeeFood
T10687,2024-07-21,C003,P15,2,8000,16000,Dine-In
T10688,2024-07-21,C014,P17,2,12000,24000,GrabFood
T10689,2024-07-21,C011,P15,4,8000,32000,ShopeeFood
T10690,2024-07-21,C014,P13,2,50000,100000,Dine-In
T10691,2024-07-21,,P17,2,12000,24000,Dine-In
T10692,2024-07-21,C014,P14,3,18000,54000,Takeaway
T10693,2024-07-21,C007,P14,4,18000,72000,Dine-In
T10694,2024-07-21,C002,P10,3,15000,45000,GrabFood
T10695,2024-07-21,C011,P11,7,12000,84000,GrabFood
T10696,2024-07-21,,P15,2,8000,16000,GrabFood
T10697,2024-07-21,C005,P10,1,15000,15000,Dine-In
T10698,2024-07-21,C019,P15,1,8000,8000,ShopeeFood
T10699,2024-07-21,C009,P12,2,45000,90000,ShopeeFood
T10700,2024-07-21,C011,P11,5,12000,60000,GrabFood
T10701,2024-07-21,C002,P16,2,9000,18000,Dine-In
T10702,2024-07-21,C015,P11,2,12000,24000,GoFood
T10703,2024-07-21,C015,P14,4,18000,72000,ShopeeFood
T10704,2024-07-22,C018,P11,4,12000,48000,Dine-In
T10705,2024-07-22,C002,P17,3,12000,36000,Takeaway
T10706,2024-07-22,,P11,1,12000,12000,GrabFood
T10707,2024-07-22,,P14,2,18000,36000,ShopeeFood
T10708,2024-07-22,C004,P10,1,15000,15000,Dine-In
T10709,2024-07-22,,P11,3,12000,36000,Dine-In
T10710,2024-07-22,C008,P11,4,12000,48000,Dine-In
T10711,2024-07-22,C018,P14,1,18000,18000,GoFood
T10712,2024-07-22,C014,P14,1,18000,18000,Dine-In
T10713,2024-07-22,,P10,3,15000,45000,GoFood
T10714,2024-07-22,,P16,2,9000,18000,Dine-In
T10715,2024-07-22,C004,P14,2,18000,36000,GoFood
T10716,2024-07-22,C002,P11,3,12000,36000,Dine-In
T10717,2024-07-22,,P17,3,12000,36000,Dine-In
T10718,2024-07-22,,P10,2,15000,30000,Takeaway
T10719,2024-07-22,C014,P16,2,9000,18000,Takeaway
T10720,2024-07-22,,P12,3,45000,135000,ShopeeFood
T10721,2024-07-22,C017,P17,1,12000,12000,ShopeeFood
T10722,2024-07-22,C019,P11,2,12000,24000,Takeaway
T10723,2024-07-22,C009,P12,1,45000,45000,Dine-In
T10724,2024-07-22,,P15,2,8000,16000,Takeaway
T10725,2024-07-22,,P17,1,12000,12000,GrabFood
T10726,2024-07-22,C013,P16,4,9000,36000,Dine-In
T10727,2024-07-22,,P11,2,12000,24000,ShopeeFood
T10728,2024-07-22,C006,P14,5,18000,90000,GrabFood
T10729,2024-07-22,C015,P11,4,12000,48000,Dine-In
T10730,2024-07-22,,P16,2,9000,18000,ShopeeFood
T10731,2024-07-22,C018,P13,4,50000,200000,GrabFood
T10732,2024-07-22,C009,P13,4,50000,200000,GrabFood
T10733,2024-07-22,C002,P10,4,15000,60000,GrabFood
T10734,2024-07-22,C006,P15,3,8000,24000,GrabFood
T10735,2024-07-22,C009,P15,2,8000,16000,Dine-In
T10736,2024-07-22,C015,P16,1,9000,9000,Dine-In
T10737,2024-07-22,,P17,3,12000,36000,ShopeeFood
T10738,2024-07-22,,P11,1,12000,12000,Dine-In
T10739,2024-07-22,C019,P10,3,15000,45000,Dine-In
T10740,2024-07-22,C019,P15,2,8000,16000,GrabFood
T10741,2024-07-22,,P16,1,9000,9000,Takeaway
T10742,2024-07-22,C001,P15,2,8000,16000,GrabFood
T10743,2024-07-22,,P13,1,50000,50000,GoFood
T10744,2024-07-22,,P14,2,18000,36000,Takeaway
T10745,2024-07-22,C017,P16,3,9000,27000,GrabFood
T10746,2024-07-22,,P13,3,50000,150000,Dine-In
T10747,2024-07-22,C016,P12,1,45000,45000,GoFood
T10748,2024-07-22,,P13,1,50000,50000,GoFood
T10749,2024-07-22,C019,P10,1,15000,15000,GoFood
T10750,2024-07-22,C001,P13,1,50000,50000,Dine-In
T10751,2024-07-22,,P17,5,12000,60000,Takeaway
T10752,2024-07-22,,P14,4,18000,72000,GoFood
T10753,2024-07-22,C011,P10,5,15000,75000,GrabFood
T10754,2024-07-22,C016,P12,4,45000,180000,Dine-In
T10755,2024-07-22,C005,P10,2,15000,30000,GoFood
T10756,2024-07-22,C009,P17,3,12000,36000,Takeaway
T10757,2024-07-22,C020,P16,2,9000,18000,GrabFood
T10758,2024-07-22,C017,P11,2,12000,24000,Takeaway
T10759,2024-07-22,C013,P14,2,18000,36000,Dine-In
T10760,2024-07-22,,P16,1,9000,9000,Takeaway
T10761,2024-07-22,C003,P17,3,12000,36000,GoFood
T10762,2024-07-22,C019,P17,1,12000,12000,GrabFood
T10763,2024-07-22,C012,P12,3,45000,135000,GrabFood
T10764,2024-07-22,C003,P17,5,12000,60000,GoFood
T10765,2024-07-23,C006,P11,3,12000,36000,GrabFood
T10766,2024-07-23,C018,P17,1,12000,12000,GrabFood
T10767,2024-07-23,C011,P17,5,12000,60000,Takeaway
T10768,2024-07-23,,P11,2,12000,24000,GrabFood
T10769,2024-07-23,,P16,2,9000,18000,GrabFood
T10770,2024-07-23,,P10,1,15000,15000,Dine-In
T10771,2024-07-23,C009,P13,2,50000,100000,GrabFood
T10772,2024-07-23,C004,P11,1,12000,12000,Dine-In
T10773,2024-07-23,,P14,1,18000,18000,GrabFood
T10774,2024-07-23,C010,P11,5,12000,60000,Takeaway
T10775,2024-07-23,C007,P14,2,18000,36000,GrabFood
T10776,2024-07-23,C014,P17,5,12000,60000,GoFood
T10777,2024-07-23,C017,P17,5,12000,60000,GoFood
T10778,2024-07-23,C010,P10,1,15000,15000,Takeaway
T10779,2024-07-23,C006,P14,4,18000,72000,GrabFood
T10780,2024-07-23,C010,P10,4,15000,60000,ShopeeFood
T10781,2024-07-23,C015,P16,2,9000,18000,GrabFood
T10782,2024-07-23,,P13,1,50000,50000,GoFood
T10783,2024-07-23,C019,P10,2,15000,30000,GoFood
T10784,2024-07-23,C015,P14,2,18000,36000,Dine-In
T10785,2024-07-23,,P15,1,8000,8000,Dine-In
T10786,2024-07-23,,P15,2,8000,16000,Takeaway
T10787,2024-07-23,C020,P16,1,9000,9000,Dine-In
T10788,2024-07-23,,P10,1,15000,15000,GrabFood
T10789,2024-07-23,C002,P15,2,8000,16000,GrabFood
T10790,2024-07-23,C013,P14,1,18000,18000,GoFood
T10791,2024-07-23,C015,P10,5,15000,75000,GrabFood
T10792,2024-07-23,C006,P17,2,12000,24000,Dine-In
T10793,2024-07-23,C006,P11,2,12000,24000,GrabFood
T10794,2024-07-23,C007,P13,2,50000,100000,GoFood
T10795,2024-07-23,C013,P11,3,12000,36000,GrabFood
T10796,2024-07-23,C006,P10,6,15000,90000,Dine-In
T10797,2024-07-23,,P13,1,50000,50000,GoFood
T10798,2024-07-23,C015,P13,4,50000,200000,GrabFood
T10799,2024-07-23,C016,P17,5,12000,60000,GoFood
T10800,2024-07-23,C018,P14,5,18000,90000,Takeaway
T10801,2024-07-23,,P12,1,45000,45000,Takeaway
T10802,2024-07-23,C018,P14,1,18000,18000,GoFood
T10803,2024-07-23,C016,P10,4,15000,60000,GrabFood
T10804,2024-07-23,C011,P14,7,18000,126000,Takeaway
T10805,2024-07-23,C003,P15,2,8000,16000,GrabFood
T10806,2024-07-23,C008,P12,1,45000,45000,Takeaway
T10807,2024-07-23,C018,P12,4,45000,180000,ShopeeFood
T10808,2024-07-23,C017,P11,2,12000,24000,GoFood
T10809,2024-07-23,C015,P13,1,50000,50000,GoFood
T10810,2024-07-23,,P16,1,9000,9000,Dine-In
T10811,2024-07-23,C016,P14,2,18000,36000,Takeaway
T10812,2024-07-23,,P17,5,12000,60000,GoFood
T10813,2024-07-23,,P11,5,12000,60000,Dine-In
T10814,2024-07-24,,P17,4,12000,48000,ShopeeFood
T10815,2024-07-24,,P12,2,45000,90000,ShopeeFood
T10816,2024-07-24,C017,P10,4,15000,60000,GrabFood
T10817,2024-07-24,,P16,2,9000,18000,Takeaway
T10818,2024-07-24,C001,P12,5,45000,225000,GoFood
T10819,2024-07-24,,P15,2,8000,16000,Takeaway
T10820,2024-07-24,C009,P12,4,45000,180000,GrabFood
T10821,2024-07-24,,P15,1,8000,8000,GrabFood
T10822,2024-07-24,C003,P11,1,12000,12000,Takeaway
T10823,2024-07-24,C017,P11,3,12000,36000,Dine-In
T10824,2024-07-24,C014,P17,2,12000,24000,GoFood
T10825,2024-07-24,C009,P16,1,9000,9000,Takeaway
T10826,2024-07-24,,P16,4,9000,36000,Dine-In
T10827,2024-07-24,,P10,3,15000,45000,GoFood
T10828,2024-07-24,C011,P16,5,9000,45000,GrabFood
T10829,2024-07-24,C005,P12,2,45000,90000,Takeaway
T10830,2024-07-24,C005,P16,5,9000,45000,GoFood
T10831,2024-07-24,C007,P15,3,8000,24000,ShopeeFood
T10832,2024-07-24,C001,P11,2,12000,24000,ShopeeFood
T10833,2024-07-24,,P12,1,45000,45000,GrabFood
T10834,2024-07-24,C002,P11,1,12000,12000,Dine-In
T10835,2024-07-24,C002,P11,3,12000,36000,Dine-In
T10836,2024-07-24,C011,P14,5,18000,90000,GoFood
T10837,2024-07-24,C005,P13,1,50000,50000,GoFood
T10838,2024-07-24,C005,P13,4,50000,200000,ShopeeFood
T10839,2024-07-24,,P11,2,12000,24000,Dine-In
T10840,2024-07-24,,P16,2,9000,18000,Takeaway
T10841,2024-07-24,C001,P13,2,50000,100000,GoFood
T10842,2024-07-24,,P16,2,9000,18000,GoFood
T10843,2024-07-24,,P12,2,45000,90000,GrabFood
T10844,2024-07-24,C016,P14,3,18000,54000,Dine-In
T10845,2024-07-24,C009,P13,2,50000,100000,ShopeeFood
T10846,2024-07-24,C012,P16,4,9000,36000,GoFood
T10847,2024-07-24,C001,P10,2,15000,30000,GoFood
T10848,2024-07-24,,P17,2,12000,24000,GrabFood
T10849,2024-07-24,C013,P12,5,45000,225000,GrabFood
T10850,2024-07-24,C019,P15,2,8000,16000,GoFood
T10851,2024-07-24,C010,P17,1,12000,12000,Takeaway
T10852,2024-07-24,,P13,1,50000,50000,GoFood
T10853,2024-07-24,C006,P12,3,45000,135000,GoFood
T10854,2024-07-24,,P13,3,50000,150000,GoFood
T10855,2024-07-24,C002,P11,3,12000,36000,Dine-In
T10856,2024-07-24,C005,P11,1,12000,12000,GoFood
T10857,2024-07-24,C009,P15,1,8000,8000,Dine-In
T10858,2024-07-24,,P14,4,18000,72000,GoFood
T10859,2024-07-24,C001,P12,6,45000,270000,GrabFood
T10860,2024-07-24,C020,P17,2,12000,24000,Dine-In
T10861,2024-07-24,C014,P10,1,15000,15000,Dine-In
T10862,2024-07-24,,P13,1,50000,50000,GoFood
T10863,2024-07-24,C009,P14,1,18000,18000,GrabFood
T10864,2024-07-24,,P14,2,18000,36000,Dine-In
T10865,2024-07-24,,P10,4,15000,60000,Dine-In
T10866,2024-07-24,C012,P13,2,50000,100000,GrabFood
T10867,2024-07-24,C016,P13,2,50000,100000,Dine-In
T10868,2024-07-24,C003,P15,2,8000,16000,GoFood
T10869,2024-07-24,C020,P14,3,18000,54000,Takeaway
T10870,2024-07-24,C005,P12,1,45000,45000,GoFood
T10871,2024-07-24,,P11,1,12000,12000,Takeaway
T10872,2024-07-24,C007,P13,3,50000,150000,Dine-In
T10873,2024-07-25,C011,P11,6,12000,72000,GoFood
T10874,2024-07-25,C020,P17,5,12000,60000,GrabFood
T10875,2024-07-25,C011,P12,5,45000,225000,GrabFood
T10876,2024-07-25,C015,P17,1,12000,12000,Dine-In
T10877,2024-07-25,C014,P13,4,50000,200000,GrabFood
T10878,2024-07-25,C005,P17,1,12000,12000,Takeaway
T10879,2024-07-25,C014,P16,4,9000,36000,GrabFood
T10880,2024-07-25,C012,P14,6,18000,108000,GoFood
T10881,2024-07-25,,P11,4,12000,48000,Dine-In
T10882,2024-07-25,C016,P15,2,8000,16000,Dine-In
T10883,2024-07-25,C016,P13,3,50000,150000,Takeaway
T10884,2024-07-25,C005,P12,2,45000,90000,Takeaway
T10885,2024-07-25,C008,P12,1,45000,45000,GoFood
T10886,2024-07-25,,P17,4,12000,48000,GoFood
T10887,2024-07-25,C014,P10,2,15000,30000,ShopeeFood
T10888,2024-07-25,C013,P14,2,18000,36000,GoFood
T10889,2024-07-25,C004,P15,2,8000,16000,GoFood
T10890,2024-07-25,,P16,3,9000,27000,Dine-In
T10891,2024-07-25,C019,P13,1,50000,50000,Takeaway
T10892,2024-07-25,,P10,1,15000,15000,GrabFood
T10893,2024-07-25,C001,P17,1,12000,12000,Dine-In
T10894,2024-07-25,,P12,1,45000,45000,Takeaway
T10895,2024-07-25,C019,P12,3,45000,135000,Dine-In
T10896,2024-07-25,,P15,2,8000,16000,GoFood
T10897,2024-07-25,C015,P10,1,15000,15000,Dine-In
T10898,2024-07-25,C018,P10,4,15000,60000,Dine-In
T10899,2024-07-25,,P17,4,12000,48000,GoFood
T10900,2024-07-25,,P11,3,12000,36000,Dine-In
T10901,2024-07-25,C002,P10,3,15000,45000,GrabFood
T10902,2024-07-25,C002,P15,2,8000,16000,Dine-In
T10903,2024-07-25,C012,P13,1,50000,50000,Dine-In
T10904,2024-07-25,C013,P14,4,18000,72000,GrabFood
T10905,2024-07-25,C002,P13,1,50000,50000,ShopeeFood
T10906,2024-07-25,,P15,1,8000,8000,ShopeeFood
T10907,2024-07-25,C011,P16,5,9000,45000,Takeaway
T10908,2024-07-25,C009,P16,2,9000,18000,Takeaway
T10909,2024-07-25,,P11,1,12000,12000,Takeaway
T10910,2024-07-25,,P10,1,15000,15000,Dine-In
T10911,2024-07-25,,P11,1,12000,12000,Takeaway
T10912,2024-07-25,C004,P13,2,50000,100000,Dine-In
