transaction_id,date,customer_id,product_id,qty,unit_price,revenue,channel
T17602,02-Dec-2024,C018,P12,2,Rp 45.000,90000,Take Away
T33132,12-09-2025,N/A,P15,1,8000,8000,DINE IN
T30765,27-07-2025,C003,P14,2,18000,36000,Grab Food
T09350,2024-07-01,,P17,2,12000,24000,Grab Food
T06417,12-May-2024,C012,P11,5,12000,60000,GoFood
T19000,22/12/2024,-,P17,2,12000,24000,GRABFOOD
T15627,26/10/2024,C006,P12,4,45000,180000,Grab Food
T14233,28-09-2024,C002,P12,4,Rp 45.000,180000,GrabFood
T33860,26/09/2025,C003,P10,1,15000,15000,Dine-In
T34933,17-Oct-2025,C015,P10,1,15000,,TAKEAWAY
T20227,2025-01-13,c019,P15,4,8000,32000,Take Away
T20961,31/01/2025,C008,P10,2,15000,,DINE IN
T07491,2024-06-02,C001,P15,2,8000,16000,DINE IN
T24184,06-Apr-2025,-,P12,4,45000,180000,GrabFood
T34544,09-Oct-2025,C019,P13,2,50000,100000,Go-Food
T20752,26-01-2025,-,P12,2,45000,90000,Grab Food
T34840,15/10/2025,C012,P10,1,15000,15000,takeaway 
T18056,08-12-2024,,P12,2,45000,90000,GOFOOD
T34263,04-Oct-2025,-,P10,1 pcs,15000,15000,dine-in
T02297,22/02/2024,C018,P15,3,8000,24000,GrabFood
T28280,20/06/2025,C020,P15,2 pcs,8000,16000,GOFOOD
T13677,15/09/2024,C020,P15,3,8000,24000,GOFOOD
T07586,03-06-2024,,P15,3,8000,24000,ShopeeFood
T10132,13-07-2024,,P15,1,8000,8000,takeaway 
T33992,28-09-2025,C014,P15,1,8000,8000,TAKEAWAY
T28979,29/06/2025,C008,P16,3,9000,27000,dine-in
T11460,03-Aug-2024,C003,P10,3,15000,45000,Shopee Food
T33983,28-09-2025,C008,P16,3,9000,27000,ShopeeFood
T07052,25-05-2024,,P14,5,18000,90000,gofood
T13480,2024-09-12,N/A,P17,2,12000,24000,Grab Food
T12769,2024-08-29,C020,P13,4,50000,200000,Go-Food
T25955,10-May-2025,C002,P10,3,15000,45000,Takeaway
T19445,28/12/2024,C005,P16,3,9000,27000,DINE IN
T14776,08-10-2024,N/A,P17,4,12000,48000,TAKEAWAY
T34238,03/10/2025,C005,P15,2,8000,16000,dine-in
T25804,2025-05-07,-,P14,1,18000,18000,Takeaway
T15424,2024-10-20,c014,P17,1,12000,12000,Shopee Food
T26686,24-May-2025,,P14,1,18000,18000,GOFOOD
T08982,25-06-2024,C011,P14,4,Rp 18.000,72000,TAKEAWAY
T19870,05-01-2025,,P16,3,9000,27000,Shopee Food
T01238,2024-01-31,C011,P15,6,8000,48000,Go-Food
T32266,24-08-2025,,P11,3,12000,36000,Takeaway
T35634,2025-10-31,,P13,1,50000,50000,SHOPEEFOOD
T18084,09-12-2024,C009,P14,1,18000,,SHOPEEFOOD
T14580,05-10-2024,C012,P11,1,12000,12000,GoFood
T02185,18-02-2024,C017,P16,2,9000,18000,GrabFood
T21749,2025-02-16,C011,P17,6,Rp 12.000,72000,Dine-In
T08799,23/06/2024,C020,P16,2,9000,,Dine In 
T31689,13/08/2025,c001,P16,3 pcs,9000,27000,Go-Food
T30937,30-07-2025,,P16,3,Rp 9.000,,dine-in
T17725,04-Dec-2024,C011,P12,8,45000,360000,Dine In 
T22615,06-Mar-2025,N/A,P13,1,50000,50000,TAKEAWAY
T09800,08-Jul-2024,C012,P14,2,18000,36000,Grab Food
T23514,23-03-2025,-,P16,1,9000,9000,Take Away
T01278,01/02/2024,C010,P15,4,8000,32000,Take Away
T36805,22/11/2025,C011,P11,5,Rp 12.000,60000,TAKEAWAY
T11154,28-07-2024,N/A,P10,1,15000,15000,takeaway 
T36377,15-Nov-2025,C019,P13,3,Rp 50.000,150000,takeaway 
T08656,2024-06-21,C020,P14,3,18000,,GOFOOD
T07683,05/06/2024,C020,P10,1,15000,15000,dine-in
T02713,2024-03-01,C008,P12,2,Rp 45.000,90000,GrabFood
T37862,2025-12-10,,P11,2,12000,24000,dine-in
T13064,04-Sep-2024,C014,P10,5,15000,75000,dine-in
T02630,28-Feb-2024,C003,P10,2,15000,30000,takeaway 
T13015,03-09-2024,C007,P12,2,45000,,GrabFood
T16485,11/11/2024,,P17,5,12000,60000,Dine-In
T01877,12-Feb-2024,C004,P17,1,12000,12000,Shopee Food
T22201,25/02/2025,C017,P13,1,Rp 50.000,50000,Take Away
T00043,02-Jan-2024,,P14,2,18000,,GOFOOD
T14413,01/10/2024,-,P16,1,9000,9000,Dine In 
T37398,04-Dec-2025,C009,P14,2,18000,36000,Grab Food
T37319,02-12-2025,C017,P15,2,8000,16000,Grab Food
T22827,09/03/2025,,P14,3,18000,54000,dine-in
T02179,18/02/2024,N/A,P15,2,8000,16000,Go-Food
T34415,05/10/2025,C015,P14,4,18000,72000,GRABFOOD
T00689,17/01/2024,-,P12,5,45000,225000,Go-Food
T10425,17-Jul-2024,,P13,3,50000,150000,GoFood
T07575,03-06-2024,C004,P11,3,12000,36000,Takeaway
T17910,07/12/2024,,P14,2,18000,36000,GOFOOD
T28015,2025-06-15,N/A,P12,3,45000,135000,GrabFood
T30599,25/07/2025,C010,P13,2,50000,100000,Dine-In
T10427,2024-07-17,C018,P16,1,9000,9000,Dine In 
T21163,2025-02-03,C016,P11,4,Rp 12.000,48000,Dine In 
T38657,21/12/2025,C008,P10,1,Rp 15.000,15000,GrabFood
T09035,27/06/2024,C001,P13,2,50000,100000,Go-Food
T29678,12-07-2025,C002,P15,1,8000,8000,Takeaway
T34361,2025-10-05,C018,P13,2,50000,100000,GOFOOD
T03543,17/03/2024,C018,P15,1,8000,8000,Dine-In
T00753,20-01-2024,,P17,1,12000,12000,gofood
T06747,19-05-2024,c008,P13,2,Rp 50.000,100000,Dine-In
T33445,17-Sep-2025,C007,P16,2 pcs,Rp 9.000,18000,GoFood
T33095,10-Sep-2025,C006,P14,1,18000,18000,Grab Food
T30441,22-Jul-2025,c001,P17,1,12000,12000,TAKEAWAY
T36297,13-11-2025,C005,P17,1,12000,12000,GoFood
T01994,16-02-2024,N/A,P14,2,18000,36000,takeaway 
T24346,08-04-2025,C005,P12,3,45000,135000,Dine In 
T28898,29-06-2025,C013,P16,4,Rp 9.000,36000,TAKEAWAY
T10575,20-Jul-2024,C013,P17,4,12000,48000,ShopeeFood
T15835,29-10-2024,C012,P14,2,Rp 18.000,36000,GOFOOD
T18289,13-12-2024,C020,P11,5,12000,60000,TAKEAWAY
T31105,02/08/2025,C009,P11,2,12000,24000,GRABFOOD
T01383,03-02-2024,C020,P12,1,45000,45000,takeaway 
T32535,30-08-2025,-,P11,2,12000,24000,Dine-In
T35042,19-10-2025,,P12,3,45000,135000,GrabFood
T38199,2025-12-14,C005,P11,1,12000,,Grab Food
T23413,22-Mar-2025,C017,P17,4 pcs,12000,48000,Shopee Food
T20190,12/01/2025,C016,P11,4,12000,48000,Grab Food
T27138,2025-06-01,C018,P13,2,50000,100000,Dine-In
T19208,2024-12-25,N/A,P14,1,18000,18000,Take Away
T20851,28-Jan-2025,C014,P14,2,18000,36000,Dine In 
T03481,16-03-2024,C004,P17,1,12000,,Take Away
T11565,04/08/2024,,P12,3 pcs,45000,135000,takeaway 
T02449,25-Feb-2024,C006,P15,2 pcs,8000,16000,DINE IN
T01272,01/02/2024,N/A,P17,6 pcs,12000,,TAKEAWAY
T19338,27-12-2024,C009,P13,1,Rp 50.000,50000,Takeaway
T19542,29-12-2024,C011,P12,8,45000,360000,Dine In 
T05102,17-Apr-2024,C016,P13,1,50000,50000,SHOPEEFOOD
T10457,18-Jul-2024,C002,P15,2 pcs,8000,16000,Shopee Food
T17723,04-Dec-2024,C011,P13,6,50000,300000,dine-in
T27499,2025-06-07,-,P11,1,12000,12000,GRABFOOD
T12098,2024-08-16,C015,P14,1,18000,18000,Grab Food
T11159,28-07-2024,C006,P12,4,45000,180000,Dine-In
T19139,24/12/2024,C009,P17,2,12000,24000,GRABFOOD
T16713,16-11-2024,,P17,1,12000,12000,GOFOOD
T10250,14/07/2024,C014,P17,4,12000,48000,Takeaway
T27100,01-Jun-2025,C013,P16,1,9000,9000,Shopee Food
T36430,15-11-2025,,P15,1,Rp 8.000,8000,Go-Food
T34231,03-Oct-2025,,P14,2,18000,36000,TAKEAWAY
T20124,2025-01-11,C015,P12,1,Rp 45.000,45000,Dine-In
T12224,18/08/2024,C003,P17,1,12000,12000,takeaway 
T18845,20/12/2024,C020,P14,1,18000,18000,takeaway 
T27782,11-Jun-2025,-,P11,1,12000,12000,takeaway 
T14262,28/09/2024,C009,P13,2 pcs,50000,100000,GRABFOOD
T02333,23-02-2024,,P11,2,12000,24000,Shopee Food
T26218,15/05/2025,C011,P12,5,45000,225000,Dine-In
T36354,2025-11-14,C010,P15,1,8000,8000,GRABFOOD
T10079,13-Jul-2024,C009,P10,1,15000,15000,Dine In 
T27883,13-06-2025,C011,P15,3,8000,24000,Dine-In
T23813,30/03/2025,,P15,1,Rp 8.000,8000,Takeaway
T38870,24-12-2025,C013,P15,1,8000,8000,Shopee Food
T33650,21-09-2025,C015,P13,1,50000,50000,Grab Food
T31501,10-08-2025,C006,P16,1,9000,9000,GrabFood
T06306,11-May-2024,N/A,P10,1,15000,15000,Go-Food
T11815,2024-08-10,C018,P12,5,45000,225000,ShopeeFood
T26144,13-05-2025,C016,P12,2,45000,90000,takeaway 
T31391,2025-08-08,C003,P17,1,12000,12000,GRABFOOD
T01501,04/02/2024,C014,P15,5 pcs,8000,40000,Dine-In
T19071,23-12-2024,C010,P10,2,15000,30000,dine-in
T17274,2024-11-26,C010,P17,4,12000,48000,Dine In 
T11698,2024-08-07,C017,P16,1,9000,9000,Grab Food
T01322,2024-02-02,C018,P11,2,12000,24000,GoFood
T13824,2024-09-19,C015,P10,1,15000,15000,gofood
T31932,17-Aug-2025,,P11,2,12000,24000,GoFood
T17886,07-12-2024,C019,P13,2,50000,100000,GRABFOOD
T08856,23-Jun-2024,C011,P11,6,12000,72000,TAKEAWAY
T06623,17-May-2024,C004,P17,1,12000,12000,Dine-In
T32902,06-Sep-2025,c007,P14,1,18000,18000,ShopeeFood
T05087,17-04-2024,,P13,2,50000,100000,GRABFOOD
T02008,2024-02-16,C016,P15,1,Rp 8.000,8000,gofood
T38767,22-Dec-2025,C004,P10,5 pcs,15000,75000,SHOPEEFOOD
T16977,21/11/2024,,P11,1,12000,12000,Go-Food
T27229,02-Jun-2025,C018,P10,3,15000,45000,GoFood
T18288,13/12/2024,-,P15,3,8000,24000,Takeaway
T16119,03-Nov-2024,C004,P12,1,45000,45000,TAKEAWAY
T32336,26-08-2025,C003,P12,1,45000,45000,SHOPEEFOOD
T13250,08-09-2024,C015,P17,1,12000,12000,takeaway 
T01957,15-Feb-2024,C015,P11,3,12000,36000,Take Away
T23073,15/03/2025,-,P14,1,18000,18000,Shopee Food
T04395,02-Apr-2024,C016,P17,1,12000,12000,GOFOOD
T00721,18/01/2024,C015,P11,5,12000,60000,ShopeeFood
T26905,28-05-2025,,P14,1,18000,18000,GRABFOOD
T20654,24-Jan-2025,,P16,2,9000,18000,TAKEAWAY
T15488,22-10-2024,C015,P13,4,50000,200000,Dine In 
T08850,23-06-2024,C004,P15,4,8000,32000,GrabFood
T26863,27/05/2025,,P12,4,45000,180000,GoFood
T27707,10-06-2025,,P11,2,12000,24000,Go-Food
T25368,28/04/2025,C007,P11,4,12000,48000,Dine-In
T23082,2025-03-15,C020,P17,2,12000,24000,GoFood
T05086,2024-04-17,C014,P13,6,50000,300000,GrabFood
T21899,2025-02-18,C013,P12,1,45000,45000,Dine In 
T18608,16-Dec-2024,C008,P17,2,12000,24000,GrabFood
T27484,07-Jun-2025,C015,P16,2,9000,18000,GoFood
T18494,15-Dec-2024,C020,P11,4,12000,48000,Grab Food
T33549,20-09-2025,C006,P13,1,50000,50000,gofood
T25343,2025-04-27,-,P14,3,18000,,gofood
T22495,03/03/2025,C014,P12,2,45000,90000,Grab Food
T20289,15-Jan-2025,C008,P13,1,50000,50000,TAKEAWAY
T05429,24-04-2024,C011,P16,5,9000,45000,takeaway 
T18363,14/12/2024,C020,P15,2,8000,16000,Dine In 
T34599,10-Oct-2025,C011,P13,10,50000,500000,Dine In 
T34960,18-Oct-2025,-,P10,3,15000,45000,GOFOOD
T06909,22/05/2024,-,P16,3,9000,27000,Dine-In
T05745,30-04-2024,c008,P15,4,8000,32000,GoFood
T08171,13-Jun-2024,C013,P15,4,8000,32000,DINE IN
T20408,18-Jan-2025,C016,P16,2,9000,18000,Dine In 
T15779,2024-10-28,C002,P15,2,8000,16000,Take Away
T05832,02/05/2024,C016,P12,2,45000,90000,GoFood
T13747,2024-09-17,N/A,P11,2,12000,24000,Go-Food
T10731,22-Jul-2024,C018,P13,4,50000,200000,GRABFOOD
T14770,2024-10-08,C002,P15,3,8000,24000,GoFood
T34249,04-Oct-2025,c018,P12,1,45000,45000,Takeaway
T09096,28/06/2024,C014,P16,2,9000,18000,Shopee Food
T29801,2025-07-13,C004,P12,2,45000,90000,Grab Food
T36952,26/11/2025,C008,P14,1,18000,18000,dine-in
T27121,01-Jun-2025,C001,P11,6,12000,,Go-Food
T36483,16/11/2025,C016,P11,2,12000,24000,GRABFOOD
T27136,01/06/2025,C008,P16,5,9000,45000,Go-Food
T30386,2025-07-21,C006,P13,3,50000,,GoFood
T29790,13-Jul-2025,C013,P13,2,50000,100000,GRABFOOD
T03040,2024-03-07,,P15,2,8000,,SHOPEEFOOD
T29418,07/07/2025,C011,P13,7,50000,350000,ShopeeFood
T21921,2025-02-19,C020,P17,1,12000,12000,DINE IN
T29604,10/07/2025,C019,P16,3,9000,,dine-in
T26270,16-May-2025,C005,P15,2,8000,16000,dine-in
T31151,03/08/2025,C010,P12,3 pcs,45000,135000,GOFOOD
T26200,14-May-2025,C016,P10,1,Rp 15.000,15000,Shopee Food
T30713,27-07-2025,C017,P13,5,50000,250000,GOFOOD
T15598,25-10-2024,C019,P11,2,12000,24000,ShopeeFood
T26162,2025-05-13,C011,P11,6,12000,72000,GoFood
T16346,09/11/2024,-,P16,1 pcs,9000,9000,GoFood
T32291,25-Aug-2025,,P11,2 pcs,12000,24000,Dine In 
T34508,08-10-2025,,P14,2,18000,36000,Go-Food
T24726,2025-04-16,C017,P17,1,12000,,GRABFOOD
T16530,12-11-2024,C005,P17,6,12000,72000,takeaway 
T13067,04/09/2024,-,P17,3,12000,36000,gofood
T06781,19-May-2024,C001,P11,1,12000,12000,Grab Food
T18911,21-Dec-2024,C018,P13,1,50000,50000,DINE IN
T26636,23-May-2025,N/A,P13,5,50000,250000,Grab Food
T32259,2025-08-24,C003,P16,2,9000,18000,TAKEAWAY
T05922,2024-05-04,N/A,P12,2,45000,90000,GOFOOD
T38923,25-12-2025,-,P13,2,50000,100000,Dine-In
T06617,17-May-2024,-,P15,1,8000,8000,gofood
T34810,2025-10-14,-,P12,2,45000,90000,GRABFOOD
T29002,30/06/2025,C004,P14,3,18000,54000,Takeaway
T18604,16-12-2024,C009,P11,1,12000,12000,Dine In 
T02492,25/02/2024,-,P10,1,15000,15000,TAKEAWAY
T18382,14/12/2024,C008,P16,2,9000,18000,TAKEAWAY
T06177,2024-05-08,-,P16,1,9000,9000,DINE IN
T01259,31-Jan-2024,C015,P17,3,12000,,takeaway 
T36008,08-Nov-2025,C010,P11,2,12000,24000,SHOPEEFOOD
T06263,10/05/2024,,P13,1,50000,50000,GOFOOD
T37599,2025-12-06,N/A,P16,4,Rp 9.000,36000,Takeaway
T24720,2025-04-16,C005,P10,3,15000,45000,dine-in
T33738,23/09/2025,-,P12,2,45000,90000,Takeaway
T32742,2025-09-03,C004,P13,3,50000,150000,Takeaway
T21387,2025-02-08,C018,P16,4,9000,36000,Shopee Food
T14801,09-10-2024,C005,P11,3,12000,36000,Dine In 
T31930,17/08/2025,C013,P11,1,12000,12000,Takeaway
T16122,04-11-2024,C012,P14,2,18000,36000,GOFOOD
T07980,09-06-2024,C016,P16,1,9000,9000,Take Away
T02550,26/02/2024,C004,P17,1,12000,12000,gofood
T09856,2024-07-09,C019,P11,2,12000,24000,Dine In 
T33570,20-09-2025,C001,P12,5,45000,,GrabFood
T26211,2025-05-15,C012,P13,6,50000,300000,Go-Food
T06870,2024-05-21,C018,P12,1,45000,45000,GRABFOOD
T32716,2025-09-02,C018,P15,4,8000,32000,dine-in
T12387,21/08/2024,C007,P15,1,8000,8000,dine-in
T38289,15-Dec-2025,,P11,2,12000,24000,Grab Food
T19122,24-Dec-2024,C007,P14,2,18000,36000,GrabFood
T38967,25-12-2025,,P17,2,12000,,Shopee Food
T13684,15-09-2024,C004,P17,1,12000,12000,Dine-In
T06547,15/05/2024,N/A,P16,1,9000,9000,GRABFOOD
T04092,28/03/2024,C009,P14,3,18000,54000,DINE IN
T21285,06-02-2025,,P13,1,50000,,TAKEAWAY
T29427,2025-07-07,C009,P10,3,15000,45000,Dine-In
T32662,01/09/2025,C015,P16,1,9000,9000,ShopeeFood
T35397,26-Oct-2025,C013,P10,1,15000,15000,GoFood
T33099,11-09-2025,C018,P17,1,12000,12000,TAKEAWAY
T07188,27/05/2024,C020,P11,4,12000,48000,GRABFOOD
T02680,29-02-2024,C018,P16,1,9000,9000,GrabFood
T28423,22-Jun-2025,C020,P16,1,9000,9000,Go-Food
T14348,29-Sep-2024,C011,P16,6,Rp 9.000,54000,GrabFood
T39281,2025-12-28,C019,P14,1,18000,18000,gofood
T09705,07-Jul-2024,,P16,1,Rp 9.000,9000,Dine-In
T12284,19-08-2024,C001,P17,1,12000,12000,Dine-In
T27797,2025-06-12,C014,P17,1 pcs,12000,12000,Take Away
T29374,2025-07-06,-,P14,1,18000,18000,Dine In 
T18941,21/12/2024,C015,P11,2,12000,24000,GrabFood
T15796,28/10/2024,C019,P17,2,12000,24000,DINE IN
T23758,2025-03-29,C020,P14,2,18000,36000,takeaway 
T10154,13-Jul-2024,C020,P12,2,45000,90000,GRABFOOD
T25432,2025-04-29,N/A,P14,2,18000,36000,GRABFOOD
T31931,17-Aug-2025,C009,P16,6,9000,54000,GOFOOD
T01655,08-Feb-2024,C003,P10,1,15000,,Dine-In
T26606,2025-05-22,C016,P14,3 pcs,18000,54000,GRABFOOD
T17452,30-Nov-2024,c013,P10,1,15000,15000,Takeaway
T36327,14-11-2025,C004,P11,1,12000,12000,GoFood
T19285,26-12-2024,,P15,4,8000,32000,GRABFOOD
T12819,30-Aug-2024,C017,P11,1,12000,,Dine-In
T22548,04-03-2025,,P11,1,12000,12000,Dine-In
T32437,2025-08-29,C006,P15,2,8000,16000,GOFOOD
T08354,15/06/2024,C002,P11,4,12000,48000,GrabFood
T13006,2024-09-03,-,P10,1,Rp 15.000,15000,dine-in
T35407,26-Oct-2025,C005,P11,4,12000,48000,GoFood
T15813,2024-10-28,C006,P15,2,8000,16000,Dine In 
T19091,23/12/2024,C018,P11,1,12000,12000,Dine-In
T16527,2024-11-12,C015,P12,2,45000,90000,dine-in
T18059,08-12-2024,C010,P16,6,Rp 9.000,54000,Dine-In
T32064,21-08-2025,,P11,4 pcs,12000,48000,Go-Food
T27885,13/06/2025,C016,P12,2,45000,90000,SHOPEEFOOD
T39084,27-12-2025,,P12,3,45000,135000,Dine In 
T30193,19/07/2025,C007,P15,2,8000,16000,SHOPEEFOOD
T29102,02-07-2025,C011,P10,4,15000,60000,GOFOOD
T32675,01-Sep-2025,,P15,2,Rp 8.000,16000,Dine In 
T34315,04/10/2025,C019,P14,1,Rp 18.000,18000,dine-in
T07975,2024-06-09,C004,P12,1,45000,45000,Go-Food
T14275,29-Sep-2024,C011,P10,4,15000,60000,Take Away
T29772,13-Jul-2025,C001,P13,4,50000,200000,Takeaway
T16112,2024-11-03,C016,P10,4,15000,60000,GRABFOOD
T33677,22-09-2025,,P16,2,9000,18000,Dine-In
T21372,08/02/2025,C019,P15,2,8000,16000,ShopeeFood
T26795,25-05-2025,C019,P11,3,12000,36000,Go-Food
T18270,2024-12-12,C018,P11,2,12000,24000,GRABFOOD
T15973,01-11-2024,,P14,1,18000,18000,ShopeeFood
T16669,16-Nov-2024,C012,P12,2,45000,90000,DINE IN
T20350,17-01-2025,C006,P11,2,12000,24000,SHOPEEFOOD
T28671,2025-06-25,C007,P15,1,8000,8000,TAKEAWAY
T23719,28-03-2025,C016,P12,1,45000,45000,GrabFood
T35473,28/10/2025,,P15,1,8000,8000,GRABFOOD
T01064,27-01-2024,-,P15,1,8000,8000,dine-in
T04962,14/04/2024,C010,P14,1,18000,18000,GrabFood
T28175,18/06/2025,C012,P10,2 pcs,15000,30000,takeaway 
T10480,19/07/2024,C017,P12,1,45000,45000,Shopee Food
T29181,2025-07-03,C006,P10,1,15000,15000,Dine In 
T15492,22/10/2024,N/A,P16,5,9000,45000,Dine In 
T03545,17-Mar-2024,C011,P11,4,12000,48000,Go-Food
T24572,13-04-2025,,P17,2,12000,24000,takeaway 
T19608,2024-12-30,,P12,2,45000,90000,gofood
T01782,2024-02-10,C004,P13,1,50000,50000,Go-Food
T22728,2025-03-08,,P10,3,15000,45000,Grab Food
T34985,18/10/2025,,P14,1,18000,18000,Grab Food
T11309,31-Jul-2024,C017,P14,4,18000,72000,dine-in
T25530,2025-05-02,C007,P13,1,50000,50000,Go-Food
T21007,01/02/2025,-,P16,1,9000,9000,Grab Food
T21020,2025-02-01,c020,P10,1,15000,15000,SHOPEEFOOD
T05268,21/04/2024,C019,P13,2,50000,100000,GoFood
T21153,03-Feb-2025,,P12,6,Rp 45.000,270000,Grab Food
T03284,12/03/2024,C009,P12,1,Rp 45.000,45000,TAKEAWAY
T31306,06-Aug-2025,C008,P11,6,12000,72000,GRABFOOD
T20811,2025-01-27,C013,P14,2,18000,36000,GOFOOD
T18903,21-Dec-2024,C017,P14,2,18000,36000,Dine In 
T20123,11-01-2025,-,P14,1,Rp 18.000,18000,Grab Food
T13161,07/09/2024,N/A,P17,1,Rp 12.000,12000,TAKEAWAY
T09901,10/07/2024,C002,P17,2,12000,24000,DINE IN
T11399,01-Aug-2024,N/A,P13,1,50000,50000,Takeaway
T19887,05-Jan-2025,C007,P16,1,Rp 9.000,9000,Take Away
T13886,2024-09-21,C001,P16,2,9000,18000,Take Away
T25995,11/05/2025,,P13,3,50000,150000,Grab Food
T27991,2025-06-15,,P12,1,45000,45000,GOFOOD
T31609,2025-08-12,C001,P14,1,18000,18000,gofood
T39163,27/12/2025,,P17,1,12000,12000,DINE IN
T36592,18/11/2025,C007,P15,3,8000,24000,Takeaway
T18592,16-Dec-2024,C004,P14,2,Rp 18.000,36000,Dine-In
T19155,2024-12-24,N/A,P17,2,12000,,takeaway 
T27851,12-Jun-2025,C014,P10,2,15000,30000,dine-in
T20025,09-01-2025,C009,P14,3,18000,,Dine-In
T07807,07-Jun-2024,C015,P12,4,45000,180000,GoFood
T05660,28-04-2024,C019,P10,3,15000,45000,Shopee Food
T11019,27-07-2024,C014,P14,3 pcs,Rp 18.000,54000,takeaway 
T18931,21-12-2024,,P11,4,12000,48000,GOFOOD
T30317,20/07/2025,C014,P11,1,12000,12000,Dine In 
T14445,02-Oct-2024,C007,P17,4,12000,48000,DINE IN
T22655,07-Mar-2025,C002,P10,2,15000,30000,dine-in
T25403,29/04/2025,,P14,2,18000,36000,dine-in
T19334,2024-12-27,C012,P17,5,12000,60000,Dine In 
T14810,09-Oct-2024,,P14,2,18000,36000,Dine-In
T01348,03/02/2024,C008,P14,3,18000,54000,DINE IN
T09371,2024-07-01,C004,P12,5,45000,,GRABFOOD
T21644,14-Feb-2025,C004,P11,1,12000,12000,TAKEAWAY
T21988,21/02/2025,-,P13,3,50000,150000,dine-in
T36121,09/11/2025,C017,P13,2,50000,100000,takeaway 
T14872,10-10-2024,-,P11,2,12000,24000,Go-Food
T26091,12-May-2025,N/A,P12,1,45000,45000,dine-in
T16646,15-Nov-2024,C014,P10,2,15000,30000,Grab Food
T32214,2025-08-24,C017,P14,5,18000,90000,Grab Food
T38301,2025-12-16,C020,P12,3 pcs,45000,135000,Go-Food
T22139,24-Feb-2025,,P15,3,8000,24000,DINE IN
T09864,09/07/2024,C005,P16,5,Rp 9.000,45000,GRABFOOD
T16719,16/11/2024,C012,P14,1,18000,18000,DINE IN
T20365,18-Jan-2025,C014,P17,1,12000,12000,Grab Food
T30450,23/07/2025,C004,P16,4,9000,36000,DINE IN
T10524,2024-07-19,-,P11,2,12000,24000,GrabFood
T31124,2025-08-02,c007,P15,1,8000,8000,GOFOOD
T19390,28/12/2024,C007,P13,2,50000,100000,dine-in
T16256,07/11/2024,N/A,P13,3,50000,150000,Dine In 
T03343,13-03-2024,N/A,P12,3,45000,,GoFood
T16393,10/11/2024,N/A,P10,2,15000,30000,gofood
T04415,03/04/2024,C017,P12,2,Rp 45.000,90000,Take Away
T15076,2024-10-13,,P13,1,50000,50000,GrabFood
T09274,30/06/2024,,P17,4,12000,48000,GoFood
T07257,30/05/2024,C001,P13,3,50000,150000,GoFood
T34166,01-Oct-2025,C011,P15,6,8000,48000,Dine In 
T04280,31-Mar-2024,N/A,P13,3,50000,,Takeaway
T20999,01-Feb-2025,,P17,5,12000,60000,Takeaway
T27073,31/05/2025,C020,P11,1,12000,12000,gofood
T00134,04-01-2024,C010,P16,2,9000,18000,Dine In 
T35849,2025-11-04,,P12,2,45000,,Takeaway
T25160,25-Apr-2025,C006,P15,2,8000,16000,Dine-In
T38562,20/12/2025,,P14,1,18000,18000,Takeaway
T23552,2025-03-24,C020,P12,5,45000,225000,takeaway 
T33365,15-09-2025,N/A,P17,2,12000,24000,dine-in
T31893,2025-08-17,-,P15,1,8000,8000,GoFood
T36542,17/11/2025,C006,P13,6,50000,300000,Takeaway
T34923,17-Oct-2025,N/A,P15,2,8000,16000,GoFood
T11348,31/07/2024,C015,P12,3,45000,135000,dine-in
T09713,07-07-2024,C013,P15,5,8000,40000,Go-Food
T15730,27-Oct-2024,C003,P12,1,Rp 45.000,45000,gofood
T12421,22/08/2024,C019,P16,3,9000,27000,Dine In 
T11662,06-Aug-2024,C018,P16,1,9000,9000,gofood
T02809,02-Mar-2024,,P10,3,Rp 15.000,45000,GrabFood
T03015,06/03/2024,C008,P14,2,18000,36000,Dine In 
T06092,2024-05-06,,P15,2,8000,16000,Dine In 
T16642,15-Nov-2024,N/A,P12,4,45000,180000,Takeaway
T39331,2025-12-29,C007,P13,2,Rp 50.000,100000,Takeaway
T06286,11-05-2024,C019,P15,4,8000,32000,SHOPEEFOOD
T11004,2024-07-27,C009,P15,4,Rp 8.000,32000,dine-in
T05668,28-04-2024,C006,P11,2,12000,24000,gofood
T17393,2024-11-29,C008,P16,4,9000,36000,TAKEAWAY
T39271,28-12-2025,,P12,1,45000,45000,Go-Food
T25129,24-Apr-2025,C020,P11,2,12000,24000,dine-in
T01230,2024-01-31,C002,P14,2,18000,36000,Dine In 
T10557,20-Jul-2024,,P10,3,15000,45000,GoFood
T28758,2025-06-27,C016,P14,2,18000,36000,GOFOOD
T03080,08-Mar-2024,,P14,4,18000,,TAKEAWAY
T08210,13-06-2024,C012,P14,2,18000,36000,TAKEAWAY
T27727,10-06-2025,C007,P14,1,18000,18000,GRABFOOD
T26272,16-05-2025,C011,P13,4,50000,200000,Go-Food
T35593,31/10/2025,-,P17,1,12000,12000,GRABFOOD
T19454,28-Dec-2024,,P11,6,12000,72000,dine-in
T10102,13/07/2024,-,P10,2,15000,30000,Dine In 
T30214,19-07-2025,,P16,3,9000,27000,TAKEAWAY
T01900,13-02-2024,C002,P10,1,15000,15000,GOFOOD
T20670,24-01-2025,-,P15,6,Rp 8.000,48000,TAKEAWAY
T21517,10-02-2025,C003,P12,3,45000,135000,Take Away
T09855,09-07-2024,,P16,1 pcs,9000,9000,Take Away
T12892,01-Sep-2024,,P15,4,8000,32000,Go-Food
