response_id,response_date,customer_id,channel_source,nps_score,category,top_complaint,would_recommend,comment_id
NPS-010061,2025-05-02,CUST-634624,in_store,6,Detractor,harga_mahal,no,
NPS-010534,2025-05-02,CUST-731765,apps,9,Promoter,tidak_ada_komplain,yes,
NPS-010801,2025-05-02,CUST-140797,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-011157,2025-05-02,CUST-700878,in_store,8,Passive,tidak_ada_komplain,yes,CMT-011157
NPS-000350,2025-05-03,CUST-357509,in_store,8,Passive,tidak_ada_komplain,yes,CMT-000350
NPS-001129,2025-05-03,CUST-540959,in_store,5,Detractor,harga_mahal,no,
NPS-001238,2025-05-03,CUST-765168,apps,5,Detractor,aplikasi_lambat,no,CMT-001238
NPS-001590,2025-05-03,CUST-360378,apps,10,Promoter,obat_tidak_lengkap,yes,CMT-001590
NPS-001614,2025-05-03,CUST-691003,in_store,5,Detractor,obat_tidak_lengkap,no,
NPS-001910,2025-05-03,CUST-578533,in_store,8,Passive,tidak_ada_komplain,yes,CMT-001910
NPS-002607,2025-05-03,CUST-621141,apps,1,Detractor,harga_mahal,definitely_no,CMT-002607
NPS-002629,2025-05-03,CUST-911445,b2b,7,Passive,tidak_ada_komplain,yes,
NPS-003277,2025-05-03,CUST-912063,in_store,4,Detractor,harga_mahal,definitely_no,
NPS-003678,2025-05-03,CUST-299087,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-003678
NPS-004226,2025-05-03,CUST-628810,in_store,8,Passive,harga_mahal,yes,CMT-004226
NPS-004339,2025-05-03,CUST-383492,apps,9,Promoter,tidak_ada_komplain,yes,CMT-004339
NPS-004496,2025-05-03,CUST-246406,apps,7,Passive,tidak_ada_komplain,yes,
NPS-004637,2025-05-03,CUST-304162,apps,4,Detractor,stok_tidak_akurat,definitely_no,CMT-004637
NPS-004661,2025-05-03,CUST-883214,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-004661
NPS-004849,2025-05-03,CUST-714527,in_store,8,Passive,cs_lambat,yes,
NPS-006173,2025-05-03,CUST-935977,apps,9,Promoter,tidak_ada_komplain,yes,
NPS-006234,2025-05-03,CUST-993050,apps,10,Promoter,tidak_ada_komplain,yes,CMT-006234
NPS-006302,2025-05-03,CUST-453912,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-006375,2025-05-03,CUST-164817,in_store,7,Passive,stok_tidak_akurat,yes,
NPS-006489,2025-05-03,CUST-750727,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-006538,2025-05-03,CUST-800465,apps,10,Promoter,cs_lambat,yes,CMT-006538
NPS-007523,2025-05-03,CUST-944312,apps,6,Detractor,stok_tidak_akurat,no,CMT-007523
NPS-007712,2025-05-03,CUST-938675,in_store,8,Passive,tidak_ada_komplain,yes,CMT-007712
NPS-008080,2025-05-03,CUST-571900,in_store,9,Promoter,pengiriman_lambat,yes,CMT-008080
NPS-008341,2025-05-03,CUST-441201,apps,0,Detractor,harga_mahal,definitely_no,CMT-008341
NPS-008785,2025-05-03,CUST-804615,b2b,10,Promoter,tidak_ada_komplain,yes,
NPS-009249,2025-05-03,CUST-970404,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-009375,2025-05-03,CUST-722678,apps,6,Detractor,aplikasi_lambat,no,
NPS-009965,2025-05-03,CUST-188686,in_store,5,Detractor,harga_mahal,no,CMT-009965
NPS-010008,2025-05-03,CUST-787440,in_store,0,Detractor,kasir_lama,definitely_no,CMT-010008
NPS-010136,2025-05-03,CUST-709546,apps,6,Detractor,cs_lambat,no,CMT-010136
NPS-010163,2025-05-03,CUST-930660,in_store,7,Passive,pengiriman_lambat,yes,
NPS-010798,2025-05-03,CUST-642110,in_store,2,Detractor,obat_tidak_lengkap,definitely_no,CMT-010798
NPS-010922,2025-05-03,CUST-735799,in_store,8,Passive,tidak_ada_komplain,yes,CMT-010922
NPS-010933,2025-05-03,CUST-457907,in_store,9,Promoter,cs_lambat,yes,
NPS-011004,2025-05-03,CUST-258056,apps,7,Passive,tidak_ada_komplain,yes,
NPS-011368,2025-05-03,CUST-249914,in_store,7,Passive,tidak_ada_komplain,yes,CMT-011368
NPS-011493,2025-05-03,CUST-948778,in_store,6,Detractor,kasir_lama,no,CMT-011493
NPS-011776,2025-05-03,CUST-582850,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-001019,2025-05-04,CUST-999973,in_store,2,Detractor,cs_lambat,definitely_no,
NPS-001595,2025-05-04,CUST-653142,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-001956,2025-05-04,CUST-968037,in_store,9,Promoter,obat_tidak_lengkap,yes,
NPS-002543,2025-05-04,CUST-674513,in_store,1,Detractor,obat_tidak_lengkap,definitely_no,
NPS-003077,2025-05-04,CUST-525599,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-003702,2025-05-04,CUST-782315,apps,8,Passive,tidak_ada_komplain,yes,CMT-003702
NPS-004245,2025-05-04,CUST-949729,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-004271,2025-05-04,CUST-542169,in_store,10,Promoter,aplikasi_lambat,yes,CMT-004271
NPS-004448,2025-05-04,CUST-776392,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-004474,2025-05-04,CUST-371477,b2b,5,Detractor,harga_mahal,no,CMT-004474
NPS-005129,2025-05-04,CUST-173102,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-005318,2025-05-04,CUST-157000,apps,4,Detractor,stok_tidak_akurat,definitely_no,
NPS-005675,2025-05-04,CUST-630760,apps,5,Detractor,cs_lambat,no,
NPS-006182,2025-05-04,CUST-353088,in_store,7,Passive,tidak_ada_komplain,yes,CMT-006182
NPS-006320,2025-05-04,CUST-978820,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-006386,2025-05-04,CUST-742163,in_store,5,Detractor,obat_tidak_lengkap,no,CMT-006386
NPS-006497,2025-05-04,CUST-923650,in_store,7,Passive,pengiriman_lambat,yes,
NPS-006545,2025-05-04,CUST-540483,apps,8,Passive,tidak_ada_komplain,yes,CMT-006545
NPS-007259,2025-05-04,CUST-800807,in_store,8,Passive,tidak_ada_komplain,yes,CMT-007259
NPS-007340,2025-05-04,CUST-841683,in_store,6,Detractor,kasir_lama,no,CMT-007340
NPS-007505,2025-05-04,CUST-323481,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-007723,2025-05-04,CUST-243281,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-007756,2025-05-04,CUST-487822,apps,9,Promoter,obat_tidak_lengkap,yes,
NPS-008594,2025-05-04,CUST-500237,b2b,6,Detractor,kasir_lama,no,CMT-008594
NPS-008877,2025-05-04,CUST-455675,in_store,5,Detractor,cs_lambat,no,CMT-008877
NPS-008967,2025-05-04,CUST-664214,in_store,8,Passive,pengiriman_lambat,yes,
NPS-009669,2025-05-04,CUST-135675,apps,7,Passive,tidak_ada_komplain,yes,CMT-009669
NPS-010235,2025-05-04,CUST-414320,apps,10,Promoter,harga_mahal,yes,
NPS-010918,2025-05-04,CUST-678755,apps,4,Detractor,harga_mahal,definitely_no,CMT-010918
NPS-000110,2025-05-05,CUST-105279,apps,10,Promoter,tidak_ada_komplain,yes,CMT-000110
NPS-000429,2025-05-05,CUST-274843,apps,10,Promoter,tidak_ada_komplain,yes,CMT-000429
NPS-001340,2025-05-05,CUST-495013,apps,7,Passive,tidak_ada_komplain,yes,CMT-001340
NPS-001577,2025-05-05,CUST-556384,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-002530,2025-05-05,CUST-577471,apps,7,Passive,tidak_ada_komplain,yes,
NPS-002717,2025-05-05,CUST-955025,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-003075,2025-05-05,CUST-583175,in_store,6,Detractor,kasir_lama,no,
NPS-003145,2025-05-05,CUST-391536,apps,7,Passive,obat_tidak_lengkap,yes,CMT-003145
NPS-003170,2025-05-05,CUST-335619,apps,8,Passive,tidak_ada_komplain,yes,
NPS-003510,2025-05-05,CUST-588475,in_store,4,Detractor,harga_mahal,definitely_no,
NPS-003560,2025-05-05,CUST-958391,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-003560
NPS-003861,2025-05-05,CUST-271641,apps,3,Detractor,aplikasi_lambat,definitely_no,
NPS-003987,2025-05-05,CUST-864497,apps,1,Detractor,aplikasi_lambat,definitely_no,
NPS-004525,2025-05-05,CUST-137497,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-004961,2025-05-05,CUST-647037,in_store,10,Promoter,pengiriman_lambat,yes,CMT-004961
NPS-005234,2025-05-05,CUST-838294,apps,8,Passive,cs_lambat,yes,CMT-005234
NPS-005503,2025-05-05,CUST-222298,in_store,1,Detractor,harga_mahal,definitely_no,
NPS-005573,2025-05-05,CUST-588472,apps,7,Passive,tidak_ada_komplain,yes,CMT-005573
NPS-005940,2025-05-05,CUST-756720,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-006402,2025-05-05,CUST-433485,in_store,6,Detractor,harga_mahal,no,
NPS-006679,2025-05-05,CUST-729840,in_store,7,Passive,obat_tidak_lengkap,yes,CMT-006679
NPS-007602,2025-05-05,CUST-553740,apps,10,Promoter,tidak_ada_komplain,yes,CMT-007602
NPS-007610,2025-05-05,CUST-425400,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-007722,2025-05-05,CUST-648015,in_store,9,Promoter,obat_tidak_lengkap,yes,CMT-007722
NPS-007763,2025-05-05,CUST-656176,in_store,9,Promoter,aplikasi_lambat,yes,
NPS-008086,2025-05-05,CUST-944741,apps,10,Promoter,cs_lambat,yes,CMT-008086
NPS-008208,2025-05-05,CUST-151619,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-008208
NPS-008680,2025-05-05,CUST-296227,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-009096,2025-05-05,CUST-691162,apps,9,Promoter,aplikasi_lambat,yes,CMT-009096
NPS-009869,2025-05-05,CUST-832025,in_store,0,Detractor,harga_mahal,definitely_no,
NPS-010818,2025-05-05,CUST-229080,b2b,1,Detractor,obat_tidak_lengkap,definitely_no,
NPS-011401,2025-05-05,CUST-803990,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-011954,2025-05-05,CUST-131435,in_store,2,Detractor,obat_tidak_lengkap,definitely_no,
NPS-011994,2025-05-05,CUST-232497,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-000537,2025-05-06,CUST-843422,apps,5,Detractor,stok_tidak_akurat,no,CMT-000537
NPS-001495,2025-05-06,CUST-105877,apps,10,Promoter,tidak_ada_komplain,yes,CMT-001495
NPS-002244,2025-05-06,CUST-572562,apps,4,Detractor,aplikasi_lambat,definitely_no,
NPS-002749,2025-05-06,CUST-833066,apps,8,Passive,harga_mahal,yes,
NPS-003801,2025-05-06,CUST-420987,apps,10,Promoter,tidak_ada_komplain,yes,CMT-003801
NPS-003822,2025-05-06,CUST-447165,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-003822
NPS-004376,2025-05-06,CUST-419117,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-004386,2025-05-06,CUST-668974,b2b,10,Promoter,tidak_ada_komplain,yes,CMT-004386
NPS-004541,2025-05-06,CUST-756428,apps,9,Promoter,kasir_lama,yes,CMT-004541
NPS-004722,2025-05-06,CUST-793229,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-004944,2025-05-06,CUST-169886,b2b,1,Detractor,harga_mahal,definitely_no,CMT-004944
NPS-005470,2025-05-06,CUST-463748,in_store,9,Promoter,aplikasi_lambat,yes,
NPS-005536,2025-05-06,CUST-936441,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-005608,2025-05-06,CUST-443539,apps,6,Detractor,aplikasi_lambat,no,
NPS-005687,2025-05-06,CUST-771536,apps,10,Promoter,stok_tidak_akurat,yes,
NPS-005874,2025-05-06,CUST-406406,in_store,3,Detractor,obat_tidak_lengkap,definitely_no,
NPS-005905,2025-05-06,CUST-891531,in_store,1,Detractor,obat_tidak_lengkap,definitely_no,
NPS-006051,2025-05-06,CUST-493589,in_store,8,Passive,tidak_ada_komplain,yes,CMT-006051
NPS-007830,2025-05-06,CUST-141588,in_store,9,Promoter,aplikasi_lambat,yes,CMT-007830
NPS-009381,2025-05-06,CUST-241974,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-009381
NPS-009675,2025-05-06,CUST-597659,in_store,7,Passive,tidak_ada_komplain,yes,CMT-009675
NPS-009857,2025-05-06,CUST-607813,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-010603,2025-05-06,CUST-245393,b2b,9,Promoter,tidak_ada_komplain,yes,CMT-010603
NPS-010652,2025-05-06,CUST-779473,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-010858,2025-05-06,CUST-646259,apps,4,Detractor,aplikasi_lambat,definitely_no,
NPS-011172,2025-05-06,CUST-319746,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-011263,2025-05-06,CUST-942719,apps,7,Passive,tidak_ada_komplain,yes,
NPS-011792,2025-05-06,CUST-971717,b2b,7,Passive,tidak_ada_komplain,yes,
NPS-011825,2025-05-06,CUST-673094,in_store,8,Passive,stok_tidak_akurat,yes,
NPS-000696,2025-05-07,CUST-744736,apps,8,Passive,stok_tidak_akurat,yes,
NPS-001116,2025-05-07,CUST-438948,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-001212,2025-05-07,CUST-585403,apps,6,Detractor,stok_tidak_akurat,no,CMT-001212
NPS-001788,2025-05-07,CUST-848245,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-001906,2025-05-07,CUST-372096,in_store,5,Detractor,obat_tidak_lengkap,no,CMT-001906
NPS-002220,2025-05-07,CUST-824695,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-002220
NPS-002469,2025-05-07,CUST-173998,b2b,8,Passive,kasir_lama,yes,
NPS-002470,2025-05-07,CUST-316348,apps,7,Passive,obat_tidak_lengkap,yes,
NPS-002711,2025-05-07,CUST-757060,in_store,4,Detractor,obat_tidak_lengkap,definitely_no,CMT-002711
NPS-002738,2025-05-07,CUST-256248,apps,5,Detractor,stok_tidak_akurat,no,CMT-002738
NPS-003322,2025-05-07,CUST-173682,apps,10,Promoter,tidak_ada_komplain,yes,CMT-003322
NPS-003395,2025-05-07,CUST-725490,apps,10,Promoter,cs_lambat,yes,CMT-003395
NPS-003704,2025-05-07,CUST-459321,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-003765,2025-05-07,CUST-157955,in_store,10,Promoter,kasir_lama,yes,
NPS-003782,2025-05-07,CUST-805705,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-003794,2025-05-07,CUST-155502,apps,9,Promoter,tidak_ada_komplain,yes,CMT-003794
NPS-004002,2025-05-07,CUST-884207,in_store,9,Promoter,kasir_lama,yes,CMT-004002
NPS-004094,2025-05-07,CUST-363120,apps,7,Passive,tidak_ada_komplain,yes,
NPS-005353,2025-05-07,CUST-320993,in_store,6,Detractor,harga_mahal,no,CMT-005353
NPS-005557,2025-05-07,CUST-220876,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-005635,2025-05-07,CUST-251424,apps,4,Detractor,cs_lambat,definitely_no,CMT-005635
NPS-005857,2025-05-07,CUST-959297,in_store,2,Detractor,obat_tidak_lengkap,definitely_no,
NPS-006678,2025-05-07,CUST-240757,in_store,10,Promoter,aplikasi_lambat,yes,CMT-006678
NPS-007124,2025-05-07,CUST-643668,apps,8,Passive,tidak_ada_komplain,yes,CMT-007124
NPS-007182,2025-05-07,CUST-932671,in_store,9,Promoter,aplikasi_lambat,yes,CMT-007182
NPS-007398,2025-05-07,CUST-644854,in_store,10,Promoter,tidak_ada_komplain,yes,CMT-007398
NPS-008296,2025-05-07,CUST-581087,apps,7,Passive,tidak_ada_komplain,yes,
NPS-008507,2025-05-07,CUST-333174,apps,7,Passive,tidak_ada_komplain,yes,CMT-008507
NPS-008730,2025-05-07,CUST-325887,in_store,5,Detractor,kasir_lama,no,CMT-008730
NPS-009030,2025-05-07,CUST-663352,in_store,5,Detractor,kasir_lama,no,CMT-009030
NPS-009316,2025-05-07,CUST-539603,in_store,7,Passive,tidak_ada_komplain,yes,CMT-009316
NPS-009345,2025-05-07,CUST-433778,b2b,8,Passive,tidak_ada_komplain,yes,
NPS-009566,2025-05-07,CUST-925122,apps,8,Passive,tidak_ada_komplain,yes,CMT-009566
NPS-009747,2025-05-07,CUST-483652,apps,8,Passive,tidak_ada_komplain,yes,CMT-009747
NPS-010289,2025-05-07,CUST-928851,apps,10,Promoter,cs_lambat,yes,
NPS-010589,2025-05-07,CUST-657255,in_store,10,Promoter,tidak_ada_komplain,yes,CMT-010589
NPS-010860,2025-05-07,CUST-255171,in_store,5,Detractor,obat_tidak_lengkap,no,
NPS-011079,2025-05-07,CUST-139019,apps,8,Passive,tidak_ada_komplain,yes,
NPS-011348,2025-05-07,CUST-438989,apps,9,Promoter,tidak_ada_komplain,yes,
NPS-001400,2025-05-08,CUST-536889,in_store,9,Promoter,obat_tidak_lengkap,yes,CMT-001400
NPS-001782,2025-05-08,CUST-157899,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-001959,2025-05-08,CUST-654682,in_store,0,Detractor,harga_mahal,definitely_no,
NPS-002049,2025-05-08,CUST-962706,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-002386,2025-05-08,CUST-425705,apps,4,Detractor,harga_mahal,definitely_no,
NPS-002665,2025-05-08,CUST-664086,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-002693,2025-05-08,CUST-250785,in_store,10,Promoter,tidak_ada_komplain,yes,CMT-002693
NPS-003032,2025-05-08,CUST-842598,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-003156,2025-05-08,CUST-222959,apps,10,Promoter,tidak_ada_komplain,yes,CMT-003156
NPS-003709,2025-05-08,CUST-327174,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-004261,2025-05-08,CUST-998040,apps,5,Detractor,stok_tidak_akurat,no,CMT-004261
NPS-004275,2025-05-08,CUST-416080,in_store,8,Passive,obat_tidak_lengkap,yes,
NPS-004299,2025-05-08,CUST-512936,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-004567,2025-05-08,CUST-465423,apps,6,Detractor,stok_tidak_akurat,no,
NPS-004719,2025-05-08,CUST-363730,apps,8,Passive,tidak_ada_komplain,yes,
NPS-004766,2025-05-08,CUST-707253,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-004933,2025-05-08,CUST-205098,apps,1,Detractor,cs_lambat,definitely_no,
NPS-005050,2025-05-08,CUST-380555,apps,8,Passive,aplikasi_lambat,yes,
NPS-005191,2025-05-08,CUST-987751,in_store,10,Promoter,tidak_ada_komplain,yes,CMT-005191
NPS-005454,2025-05-08,CUST-486281,in_store,7,Passive,aplikasi_lambat,yes,CMT-005454
NPS-005956,2025-05-08,CUST-492396,b2b,5,Detractor,kasir_lama,no,CMT-005956
NPS-006214,2025-05-08,CUST-250523,b2b,7,Passive,harga_mahal,yes,CMT-006214
NPS-006711,2025-05-08,CUST-870999,in_store,8,Passive,tidak_ada_komplain,yes,CMT-006711
NPS-007042,2025-05-08,CUST-732218,apps,9,Promoter,cs_lambat,yes,
NPS-007452,2025-05-08,CUST-217894,apps,9,Promoter,harga_mahal,yes,CMT-007452
NPS-008081,2025-05-08,CUST-755403,in_store,9,Promoter,aplikasi_lambat,yes,
NPS-008140,2025-05-08,CUST-570077,apps,6,Detractor,stok_tidak_akurat,no,
NPS-008520,2025-05-08,CUST-366895,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-008688,2025-05-08,CUST-696239,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-009138,2025-05-08,CUST-722811,apps,4,Detractor,cs_lambat,definitely_no,
NPS-009162,2025-05-08,CUST-938437,apps,7,Passive,tidak_ada_komplain,yes,
NPS-009742,2025-05-08,CUST-763431,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-009985,2025-05-08,CUST-721142,apps,7,Passive,harga_mahal,yes,
NPS-010364,2025-05-08,CUST-502580,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-010511,2025-05-08,CUST-748491,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-010511
NPS-010586,2025-05-08,CUST-646637,apps,8,Passive,harga_mahal,yes,
NPS-010645,2025-05-08,CUST-780403,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-010740,2025-05-08,CUST-413722,b2b,10,Promoter,tidak_ada_komplain,yes,
NPS-010830,2025-05-08,CUST-883932,in_store,6,Detractor,harga_mahal,no,
NPS-011703,2025-05-08,CUST-940299,in_store,5,Detractor,harga_mahal,no,
NPS-011746,2025-05-08,CUST-349752,apps,8,Passive,tidak_ada_komplain,yes,
NPS-011806,2025-05-08,CUST-163647,apps,9,Promoter,tidak_ada_komplain,yes,CMT-011806
NPS-001572,2025-05-09,CUST-402434,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-002065,2025-05-09,CUST-404178,apps,7,Passive,tidak_ada_komplain,yes,
NPS-002130,2025-05-09,CUST-531124,in_store,4,Detractor,kasir_lama,definitely_no,
NPS-002327,2025-05-09,CUST-582560,in_store,8,Passive,tidak_ada_komplain,yes,CMT-002327
NPS-002679,2025-05-09,CUST-451610,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-002679
NPS-002779,2025-05-09,CUST-118000,apps,9,Promoter,cs_lambat,yes,CMT-002779
NPS-002973,2025-05-09,CUST-786558,apps,3,Detractor,aplikasi_lambat,definitely_no,CMT-002973
NPS-003305,2025-05-09,CUST-615350,b2b,9,Promoter,kasir_lama,yes,
NPS-003613,2025-05-09,CUST-487872,in_store,8,Passive,tidak_ada_komplain,yes,CMT-003613
NPS-003646,2025-05-09,CUST-326482,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-004262,2025-05-09,CUST-268067,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-004650,2025-05-09,CUST-848625,apps,8,Passive,tidak_ada_komplain,yes,
NPS-005442,2025-05-09,CUST-640021,apps,6,Detractor,harga_mahal,no,
NPS-005568,2025-05-09,CUST-758519,apps,9,Promoter,tidak_ada_komplain,yes,CMT-005568
NPS-006314,2025-05-09,CUST-473590,in_store,7,Passive,stok_tidak_akurat,yes,
NPS-006695,2025-05-09,CUST-742372,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-006755,2025-05-09,CUST-998480,apps,7,Passive,tidak_ada_komplain,yes,CMT-006755
NPS-007292,2025-05-09,CUST-714028,in_store,0,Detractor,obat_tidak_lengkap,definitely_no,CMT-007292
NPS-007775,2025-05-09,CUST-544640,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-008941,2025-05-09,CUST-297246,in_store,7,Passive,tidak_ada_komplain,yes,CMT-008941
NPS-009560,2025-05-09,CUST-686967,in_store,8,Passive,kasir_lama,yes,
NPS-009761,2025-05-09,CUST-928245,in_store,9,Promoter,stok_tidak_akurat,yes,CMT-009761
NPS-010126,2025-05-09,CUST-708718,apps,9,Promoter,tidak_ada_komplain,yes,CMT-010126
NPS-011705,2025-05-09,CUST-366832,apps,5,Detractor,aplikasi_lambat,no,
NPS-011864,2025-05-09,CUST-472380,apps,9,Promoter,tidak_ada_komplain,yes,
NPS-001570,2025-05-10,CUST-110121,apps,8,Passive,aplikasi_lambat,yes,CMT-001570
NPS-001804,2025-05-10,CUST-811317,apps,7,Passive,tidak_ada_komplain,yes,
NPS-002323,2025-05-10,CUST-337058,in_store,10,Promoter,pengiriman_lambat,yes,
NPS-002646,2025-05-10,CUST-225949,in_store,10,Promoter,tidak_ada_komplain,yes,CMT-002646
NPS-003324,2025-05-10,CUST-525943,in_store,6,Detractor,harga_mahal,no,CMT-003324
NPS-003550,2025-05-10,CUST-287060,in_store,6,Detractor,kasir_lama,no,CMT-003550
NPS-003563,2025-05-10,CUST-691730,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-003684,2025-05-10,CUST-340187,apps,8,Passive,tidak_ada_komplain,yes,CMT-003684
NPS-006066,2025-05-10,CUST-482833,apps,4,Detractor,harga_mahal,definitely_no,
NPS-006279,2025-05-10,CUST-667608,apps,2,Detractor,stok_tidak_akurat,definitely_no,
NPS-006639,2025-05-10,CUST-867698,apps,4,Detractor,aplikasi_lambat,definitely_no,
NPS-006707,2025-05-10,CUST-584688,apps,10,Promoter,kasir_lama,yes,CMT-006707
NPS-007193,2025-05-10,CUST-407918,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-007347,2025-05-10,CUST-252235,b2b,10,Promoter,tidak_ada_komplain,yes,
NPS-007675,2025-05-10,CUST-397469,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-007675
NPS-007730,2025-05-10,CUST-554121,apps,8,Passive,tidak_ada_komplain,yes,CMT-007730
NPS-007955,2025-05-10,CUST-522699,apps,6,Detractor,stok_tidak_akurat,no,
NPS-008059,2025-05-10,CUST-848782,in_store,8,Passive,cs_lambat,yes,
NPS-008542,2025-05-10,CUST-302936,apps,9,Promoter,tidak_ada_komplain,yes,
NPS-008912,2025-05-10,CUST-304413,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-009106,2025-05-10,CUST-569517,apps,7,Passive,harga_mahal,yes,
NPS-009273,2025-05-10,CUST-715187,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-009523,2025-05-10,CUST-758646,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-011135,2025-05-10,CUST-915330,apps,0,Detractor,aplikasi_lambat,definitely_no,
NPS-011406,2025-05-10,CUST-743688,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-011857,2025-05-10,CUST-141766,in_store,8,Passive,tidak_ada_komplain,yes,CMT-011857
NPS-000108,2025-05-11,CUST-756350,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-000108
NPS-000976,2025-05-11,CUST-844548,in_store,8,Passive,kasir_lama,yes,
NPS-001068,2025-05-11,CUST-860419,apps,8,Passive,tidak_ada_komplain,yes,
