ticket_id,created_at,customer_id,category,description,priority,status,agent_id,response_time_hours,resolved_at,source
TKT-001899,2025-04-08 00:00:00,CUST-341470,stok_tidak_akurat_apps,Sample complaint description 1899,low,pending,AGT-009,2,,whatsapp
TKT-002459,2025-04-08 00:00:00,CUST-496315,STOCK_INACCURATE,Sample complaint description 2459,high,open,AGT-028,6,,website
TKT-002842,2025-04-08 00:00:00,CUST-611548,error_pembayaran,Sample complaint description 2842,low,closed,AGT-040,18,2025-04-08 18:00:00,whatsapp
TKT-003310,2025-04-08 00:00:00,CUST-566577,stok_kosong_apps,Sample complaint description 3310,high,closed,AGT-039,5,2025-04-08 05:00:00,phone
TKT-003860,2025-04-08 00:00:00,CUST-332291,obat_salah,Sample complaint description 3860,low,closed,AGT-011,5,2025-04-08 05:00:00,whatsapp
TKT-004257,2025-04-08 00:00:00,CUST-309858,slow_response,Sample complaint description 4257,medium,closed,AGT-015,3,2025-04-08 03:00:00,apps
TKT-004383,2025-04-08 00:00:00,CUST-732040,lainnya,Sample complaint description 4383,medium,closed,AGT-021,13,2025-04-08 13:00:00,apps
TKT-000015,2025-04-09 00:00:00,CUST-359957,pengiriman_lambat,Sample complaint description 15,low,open,AGT-011,9,,phone
TKT-000426,2025-04-09 00:00:00,CUST-485299,obat_salah,Sample complaint description 426,medium,closed,AGT-035,4,2025-04-09 04:00:00,website
TKT-002581,2025-04-09 00:00:00,CUST-821493,stok_tidak_akurat_apps,Sample complaint description 2581,medium,escalated,AGT-017,6,,apps
TKT-003535,2025-04-09 00:00:00,CUST-132740,stok_tidak_akurat_apps,Sample complaint description 3535,medium,closed,AGT-029,6,2025-04-09 06:00:00,whatsapp
TKT-004215,2025-04-09 00:00:00,CUST-291503,stock_issue,Sample complaint description 4215,medium,closed,AGT-001,5,2025-04-09 05:00:00,whatsapp
TKT-004691,2025-04-09 00:00:00,CUST-798627,pengiriman_lambat,Sample complaint description 4691,low,closed,AGT-020,13,2025-04-09 13:00:00,apps
TKT-004902,2025-04-09 00:00:00,CUST-495660,stock_issue,Sample complaint description 4902,low,closed,AGT-045,24,2025-04-10 00:00:00,apps
TKT-000246,2025-04-10 00:00:00,CUST-819678,pengiriman_lambat,Sample complaint description 246,low,closed,AGT-020,19,2025-04-10 19:00:00,whatsapp
TKT-001213,2025-04-10 00:00:00,CUST-218436,stok_tidak_akurat_apps,Sample complaint description 1213,medium,closed,AGT-026,16,2025-04-10 16:00:00,apps
TKT-002897,2025-04-10 00:00:00,CUST-434397,slow_response,Sample complaint description 2897,low,escalated,AGT-012,15,,whatsapp
TKT-003965,2025-04-10 00:00:00,CUST-973451,slow_response,Sample complaint description 3965,high,closed,AGT-008,12,2025-04-10 12:00:00,website
TKT-004155,2025-04-10 00:00:00,CUST-343486,stok_tidak_akurat_apps,Sample complaint description 4155,medium,closed,AGT-036,13,2025-04-10 13:00:00,website
TKT-004368,2025-04-10 00:00:00,CUST-206919,stock_issue,Sample complaint description 4368,low,closed,AGT-039,4,2025-04-10 04:00:00,website
TKT-004459,2025-04-10 00:00:00,CUST-107233,CS_LAMBAT,Sample complaint description 4459,low,closed,AGT-006,5,2025-04-10 05:00:00,website
TKT-000073,2025-04-11 00:00:00,CUST-513636,CS_LAMBAT,Sample complaint description 73,low,closed,AGT-034,18,2025-04-11 18:00:00,phone
TKT-000411,2025-04-11 00:00:00,CUST-901444,obat_salah,Sample complaint description 411,high,closed,AGT-013,22,2025-04-11 22:00:00,website
TKT-000501,2025-04-11 00:00:00,CUST-364670,stok_tidak_akurat_apps,Sample complaint description 501,low,closed,AGT-025,5,2025-04-11 05:00:00,phone
TKT-000643,2025-04-11 00:00:00,CUST-210408,pengiriman_lambat,Sample complaint description 643,high,closed,AGT-043,6,2025-04-11 06:00:00,whatsapp
TKT-001584,2025-04-11 00:00:00,CUST-331684,stok_kosong_apps,Sample complaint description 1584,medium,pending,AGT-040,12,,apps
TKT-002022,2025-04-11 00:00:00,CUST-784898,response_slow,Sample complaint description 2022,medium,closed,AGT-003,23,2025-04-11 23:00:00,whatsapp
TKT-002944,2025-04-11 00:00:00,CUST-942244,CS_LAMBAT,Sample complaint description 2944,medium,escalated,AGT-021,6,,whatsapp
TKT-003130,2025-04-11 00:00:00,CUST-971647,CS_LAMBAT,Sample complaint description 3130,medium,closed,AGT-002,12,2025-04-11 12:00:00,website
TKT-003839,2025-04-11 00:00:00,CUST-851490,cs_lambat,Sample complaint description 3839,high,closed,AGT-018,11,2025-04-11 11:00:00,apps
TKT-004048,2025-04-11 00:00:00,CUST-791124,aplikasi_crash,Sample complaint description 4048,medium,closed,AGT-005,18,2025-04-11 18:00:00,website
TKT-004795,2025-04-11 00:00:00,CUST-989780,promo_tidak_berlaku,Sample complaint description 4795,low,closed,AGT-038,8,2025-04-11 08:00:00,phone
TKT-000464,2025-04-12 00:00:00,CUST-723811,lainnya,Sample complaint description 464,low,closed,AGT-016,22,2025-04-12 22:00:00,website
TKT-000864,2025-04-12 00:00:00,CUST-835862,error_pembayaran,Sample complaint description 864,low,closed,AGT-019,11,2025-04-12 11:00:00,website
TKT-003121,2025-04-12 00:00:00,CUST-815226,cs_lambat,Sample complaint description 3121,low,closed,AGT-041,10,2025-04-12 10:00:00,website
TKT-003128,2025-04-12 00:00:00,CUST-493943,promo_tidak_berlaku,Sample complaint description 3128,low,closed,AGT-013,21,2025-04-12 21:00:00,phone
TKT-000769,2025-04-13 00:00:00,CUST-838920,aplikasi_crash,Sample complaint description 769,low,pending,AGT-041,15,,phone
TKT-001806,2025-04-13 00:00:00,CUST-758312,obat_salah,Sample complaint description 1806,high,pending,AGT-033,3,,apps
TKT-002810,2025-04-13 00:00:00,CUST-511070,promo_tidak_berlaku,Sample complaint description 2810,medium,closed,AGT-042,21,2025-04-13 21:00:00,website
TKT-003598,2025-04-13 00:00:00,CUST-482682,stock_issue,Sample complaint description 3598,low,closed,AGT-044,9,2025-04-13 09:00:00,apps
TKT-001625,2025-04-14 00:00:00,CUST-550201,promo_tidak_berlaku,Sample complaint description 1625,high,closed,AGT-043,21,2025-04-14 21:00:00,phone
TKT-002584,2025-04-14 00:00:00,CUST-610168,lainnya,Sample complaint description 2584,high,closed,AGT-010,11,2025-04-14 11:00:00,apps
TKT-003408,2025-04-14 00:00:00,CUST-287286,STOCK_INACCURATE,Sample complaint description 3408,low,escalated,AGT-029,20,,apps
TKT-003835,2025-04-14 00:00:00,CUST-778977,pengiriman_lambat,Sample complaint description 3835,medium,pending,AGT-014,13,,whatsapp
TKT-004160,2025-04-14 00:00:00,CUST-976466,stok_tidak_akurat_apps,Sample complaint description 4160,low,escalated,AGT-042,24,,whatsapp
TKT-004284,2025-04-14 00:00:00,CUST-314742,aplikasi_crash,Sample complaint description 4284,low,closed,AGT-002,2,2025-04-14 02:00:00,website
TKT-004315,2025-04-14 00:00:00,CUST-810041,error_pembayaran,Sample complaint description 4315,low,escalated,AGT-025,7,,phone
TKT-004412,2025-04-14 00:00:00,CUST-242639,aplikasi_crash,Sample complaint description 4412,medium,closed,AGT-012,19,2025-04-14 19:00:00,website
TKT-001355,2025-04-15 00:00:00,CUST-138849,obat_salah,Sample complaint description 1355,low,closed,AGT-021,18,2025-04-15 18:00:00,website
TKT-001651,2025-04-15 00:00:00,CUST-781677,obat_salah,Sample complaint description 1651,medium,closed,AGT-015,9,2025-04-15 09:00:00,phone
TKT-001712,2025-04-15 00:00:00,CUST-853304,STOCK_INACCURATE,Sample complaint description 1712,low,closed,AGT-042,10,2025-04-15 10:00:00,apps
TKT-001790,2025-04-15 00:00:00,CUST-743203,promo_tidak_berlaku,Sample complaint description 1790,medium,closed,AGT-005,14,2025-04-15 14:00:00,website
TKT-003035,2025-04-15 00:00:00,CUST-931830,stok_kosong_apps,Sample complaint description 3035,low,closed,AGT-020,11,2025-04-15 11:00:00,website
TKT-004070,2025-04-15 00:00:00,CUST-190875,response_slow,Sample complaint description 4070,high,closed,AGT-029,21,2025-04-15 21:00:00,apps
TKT-004212,2025-04-15 00:00:00,CUST-932481,STOCK_INACCURATE,Sample complaint description 4212,medium,closed,AGT-035,8,2025-04-15 08:00:00,apps
TKT-004314,2025-04-15 00:00:00,CUST-353004,response_slow,Sample complaint description 4314,medium,closed,AGT-030,5,2025-04-15 05:00:00,phone
TKT-000369,2025-04-16 00:00:00,CUST-536231,pengiriman_lambat,Sample complaint description 369,low,closed,AGT-014,19,2025-04-16 19:00:00,website
TKT-000754,2025-04-16 00:00:00,CUST-150221,promo_tidak_berlaku,Sample complaint description 754,high,closed,AGT-025,22,2025-04-16 22:00:00,whatsapp
TKT-000843,2025-04-16 00:00:00,CUST-322045,pengiriman_lambat,Sample complaint description 843,low,closed,AGT-001,2,2025-04-16 02:00:00,whatsapp
TKT-000916,2025-04-16 00:00:00,CUST-401808,error_pembayaran,Sample complaint description 916,medium,closed,AGT-012,24,2025-04-17 00:00:00,apps
TKT-001486,2025-04-16 00:00:00,CUST-548721,stok_kosong_apps,Sample complaint description 1486,medium,open,AGT-030,12,,whatsapp
TKT-001569,2025-04-16 00:00:00,CUST-317762,lainnya,Sample complaint description 1569,medium,closed,AGT-006,4,2025-04-16 04:00:00,website
TKT-003058,2025-04-16 00:00:00,CUST-763630,aplikasi_crash,Sample complaint description 3058,medium,closed,AGT-014,17,2025-04-16 17:00:00,phone
TKT-004461,2025-04-16 00:00:00,CUST-437571,lainnya,Sample complaint description 4461,low,closed,AGT-009,2,2025-04-16 02:00:00,apps
TKT-000436,2025-04-17 00:00:00,CUST-297925,stock_issue,Sample complaint description 436,medium,open,AGT-015,17,,whatsapp
TKT-001648,2025-04-17 00:00:00,CUST-876223,aplikasi_crash,Sample complaint description 1648,medium,pending,AGT-034,16,,apps
TKT-003407,2025-04-17 00:00:00,CUST-541950,error_pembayaran,Sample complaint description 3407,low,closed,AGT-014,2,2025-04-17 02:00:00,apps
TKT-004289,2025-04-17 00:00:00,CUST-267280,stok_tidak_akurat_apps,Sample complaint description 4289,low,closed,AGT-011,12,2025-04-17 12:00:00,apps
TKT-004920,2025-04-17 00:00:00,CUST-328811,STOCK_INACCURATE,Sample complaint description 4920,low,closed,AGT-015,13,2025-04-17 13:00:00,apps
TKT-001133,2025-04-18 00:00:00,CUST-528314,stok_kosong_apps,Sample complaint description 1133,low,escalated,AGT-034,6,,website
TKT-002152,2025-04-18 00:00:00,CUST-949122,STOCK_INACCURATE,Sample complaint description 2152,low,closed,AGT-025,12,2025-04-18 12:00:00,phone
TKT-003547,2025-04-18 00:00:00,CUST-215760,cs_lambat,Sample complaint description 3547,medium,closed,AGT-031,4,2025-04-18 04:00:00,whatsapp
TKT-003560,2025-04-18 00:00:00,CUST-986950,pengiriman_lambat,Sample complaint description 3560,medium,closed,AGT-035,9,2025-04-18 09:00:00,apps
TKT-004328,2025-04-18 00:00:00,CUST-845028,promo_tidak_berlaku,Sample complaint description 4328,low,closed,AGT-034,3,2025-04-18 03:00:00,whatsapp
TKT-004668,2025-04-18 00:00:00,CUST-442011,stok_kosong_apps,Sample complaint description 4668,low,open,AGT-001,12,,apps
TKT-000257,2025-04-19 00:00:00,CUST-746218,obat_salah,Sample complaint description 257,medium,escalated,AGT-004,16,,apps
TKT-000308,2025-04-19 00:00:00,CUST-854927,pengiriman_lambat,Sample complaint description 308,low,escalated,AGT-027,13,,website
TKT-001091,2025-04-19 00:00:00,CUST-905200,obat_salah,Sample complaint description 1091,medium,closed,AGT-034,15,2025-04-19 15:00:00,website
TKT-002117,2025-04-19 00:00:00,CUST-521574,stok_kosong_apps,Sample complaint description 2117,low,closed,AGT-039,19,2025-04-19 19:00:00,apps
TKT-002314,2025-04-19 00:00:00,CUST-349562,pengiriman_lambat,Sample complaint description 2314,medium,closed,AGT-001,18,2025-04-19 18:00:00,phone
TKT-002627,2025-04-19 00:00:00,CUST-295867,obat_salah,Sample complaint description 2627,medium,closed,AGT-015,3,2025-04-19 03:00:00,whatsapp
TKT-000302,2025-04-20 00:00:00,CUST-430812,response_slow,Sample complaint description 302,medium,closed,AGT-029,19,2025-04-20 19:00:00,apps
TKT-000428,2025-04-20 00:00:00,CUST-432670,lainnya,Sample complaint description 428,high,closed,AGT-022,22,2025-04-20 22:00:00,phone
TKT-000571,2025-04-20 00:00:00,CUST-156095,lainnya,Sample complaint description 571,low,closed,AGT-003,21,2025-04-20 21:00:00,phone
TKT-001057,2025-04-20 00:00:00,CUST-166509,promo_tidak_berlaku,Sample complaint description 1057,medium,closed,AGT-018,22,2025-04-20 22:00:00,whatsapp
TKT-001371,2025-04-20 00:00:00,CUST-474647,stok_tidak_akurat_apps,Sample complaint description 1371,low,closed,AGT-039,18,2025-04-20 18:00:00,apps
TKT-001823,2025-04-20 00:00:00,CUST-115200,cs_lambat,Sample complaint description 1823,high,closed,AGT-040,6,2025-04-20 06:00:00,website
TKT-001946,2025-04-20 00:00:00,CUST-979849,error_pembayaran,Sample complaint description 1946,high,closed,AGT-020,21,2025-04-20 21:00:00,phone
TKT-002377,2025-04-20 00:00:00,CUST-213073,cs_lambat,Sample complaint description 2377,low,closed,AGT-007,14,2025-04-20 14:00:00,apps
TKT-003041,2025-04-20 00:00:00,CUST-184827,STOCK_INACCURATE,Sample complaint description 3041,medium,closed,AGT-045,18,2025-04-20 18:00:00,phone
TKT-003455,2025-04-20 00:00:00,CUST-654790,slow_response,Sample complaint description 3455,low,closed,AGT-038,10,2025-04-20 10:00:00,website
TKT-003919,2025-04-20 00:00:00,CUST-438145,response_slow,Sample complaint description 3919,high,closed,AGT-001,10,2025-04-20 10:00:00,phone
TKT-002664,2025-04-21 00:00:00,CUST-700002,pengiriman_lambat,Sample complaint description 2664,medium,closed,AGT-044,9,2025-04-21 09:00:00,phone
TKT-002870,2025-04-21 00:00:00,CUST-871141,aplikasi_crash,Sample complaint description 2870,medium,closed,AGT-016,9,2025-04-21 09:00:00,whatsapp
TKT-003002,2025-04-21 00:00:00,CUST-929843,stok_kosong_apps,Sample complaint description 3002,low,closed,AGT-015,14,2025-04-21 14:00:00,apps
TKT-003090,2025-04-21 00:00:00,CUST-782939,pengiriman_lambat,Sample complaint description 3090,medium,closed,AGT-024,3,2025-04-21 03:00:00,whatsapp
TKT-003195,2025-04-21 00:00:00,CUST-382403,stok_tidak_akurat_apps,Sample complaint description 3195,medium,closed,AGT-018,7,2025-04-21 07:00:00,website
TKT-000007,2025-04-22 00:00:00,CUST-572780,slow_response,Sample complaint description 7,high,closed,AGT-013,7,2025-04-22 07:00:00,website
TKT-001303,2025-04-22 00:00:00,CUST-222132,error_pembayaran,Sample complaint description 1303,high,closed,AGT-039,19,2025-04-22 19:00:00,website
TKT-001736,2025-04-22 00:00:00,CUST-394666,error_pembayaran,Sample complaint description 1736,low,closed,AGT-006,22,2025-04-22 22:00:00,whatsapp
TKT-001778,2025-04-22 00:00:00,CUST-632496,promo_tidak_berlaku,Sample complaint description 1778,medium,closed,AGT-003,18,2025-04-22 18:00:00,phone
TKT-002344,2025-04-22 00:00:00,CUST-171933,promo_tidak_berlaku,Sample complaint description 2344,high,closed,AGT-003,3,2025-04-22 03:00:00,apps
TKT-003753,2025-04-22 00:00:00,CUST-356725,stok_kosong_apps,Sample complaint description 3753,low,open,AGT-008,15,,phone
TKT-004100,2025-04-22 00:00:00,CUST-985473,pengiriman_lambat,Sample complaint description 4100,low,closed,AGT-035,13,2025-04-22 13:00:00,phone
TKT-001321,2025-04-23 00:00:00,CUST-292819,stock_issue,Sample complaint description 1321,low,closed,AGT-032,5,2025-04-23 05:00:00,website
TKT-003185,2025-04-23 00:00:00,CUST-122859,stok_tidak_akurat_apps,Sample complaint description 3185,medium,closed,AGT-010,8,2025-04-23 08:00:00,whatsapp
TKT-004326,2025-04-23 00:00:00,CUST-611871,pengiriman_lambat,Sample complaint description 4326,medium,closed,AGT-020,10,2025-04-23 10:00:00,website
TKT-000400,2025-04-24 00:00:00,CUST-217707,promo_tidak_berlaku,Sample complaint description 400,medium,closed,AGT-032,15,2025-04-24 15:00:00,apps
TKT-002276,2025-04-24 00:00:00,CUST-415356,response_slow,Sample complaint description 2276,low,closed,AGT-037,20,2025-04-24 20:00:00,whatsapp
TKT-002559,2025-04-24 00:00:00,CUST-231028,cs_lambat,Sample complaint description 2559,medium,closed,AGT-018,19,2025-04-24 19:00:00,whatsapp
TKT-003257,2025-04-24 00:00:00,CUST-752919,stok_kosong_apps,Sample complaint description 3257,low,closed,AGT-026,18,2025-04-24 18:00:00,whatsapp
TKT-003268,2025-04-24 00:00:00,CUST-622564,stock_issue,Sample complaint description 3268,high,closed,AGT-040,18,2025-04-24 18:00:00,apps
TKT-003549,2025-04-24 00:00:00,CUST-170253,aplikasi_crash,Sample complaint description 3549,medium,closed,AGT-024,24,2025-04-25 00:00:00,phone
TKT-003911,2025-04-24 00:00:00,CUST-795462,error_pembayaran,Sample complaint description 3911,low,closed,AGT-017,4,2025-04-24 04:00:00,phone
TKT-004197,2025-04-24 00:00:00,CUST-673102,aplikasi_crash,Sample complaint description 4197,medium,open,AGT-042,15,,whatsapp
TKT-004355,2025-04-24 00:00:00,CUST-912413,error_pembayaran,Sample complaint description 4355,medium,closed,AGT-011,23,2025-04-24 23:00:00,website
TKT-004543,2025-04-24 00:00:00,CUST-410602,response_slow,Sample complaint description 4543,low,closed,AGT-029,4,2025-04-24 04:00:00,phone
TKT-004801,2025-04-24 00:00:00,CUST-699263,promo_tidak_berlaku,Sample complaint description 4801,low,closed,AGT-038,23,2025-04-24 23:00:00,whatsapp
TKT-001116,2025-04-25 00:00:00,CUST-412462,promo_tidak_berlaku,Sample complaint description 1116,high,closed,AGT-045,22,2025-04-25 22:00:00,website
TKT-001175,2025-04-25 00:00:00,CUST-328898,stock_issue,Sample complaint description 1175,low,closed,AGT-022,11,2025-04-25 11:00:00,apps
TKT-001237,2025-04-25 00:00:00,CUST-155182,error_pembayaran,Sample complaint description 1237,high,closed,AGT-008,16,2025-04-25 16:00:00,apps
TKT-001473,2025-04-25 00:00:00,CUST-400666,promo_tidak_berlaku,Sample complaint description 1473,low,closed,AGT-035,7,2025-04-25 07:00:00,apps
TKT-001902,2025-04-25 00:00:00,CUST-700451,error_pembayaran,Sample complaint description 1902,low,closed,AGT-011,21,2025-04-25 21:00:00,phone
TKT-002384,2025-04-25 00:00:00,CUST-985418,aplikasi_crash,Sample complaint description 2384,medium,closed,AGT-021,18,2025-04-25 18:00:00,apps
TKT-002442,2025-04-25 00:00:00,CUST-525586,slow_response,Sample complaint description 2442,low,closed,AGT-035,23,2025-04-25 23:00:00,apps
TKT-002598,2025-04-25 00:00:00,CUST-583276,obat_salah,Sample complaint description 2598,medium,closed,AGT-025,20,2025-04-25 20:00:00,whatsapp
TKT-002643,2025-04-25 00:00:00,CUST-939583,error_pembayaran,Sample complaint description 2643,high,open,AGT-004,3,,phone
TKT-003415,2025-04-25 00:00:00,CUST-197364,promo_tidak_berlaku,Sample complaint description 3415,medium,escalated,AGT-018,24,,website
TKT-004075,2025-04-25 00:00:00,CUST-694018,CS_LAMBAT,Sample complaint description 4075,high,closed,AGT-026,18,2025-04-25 18:00:00,whatsapp
TKT-004561,2025-04-25 00:00:00,CUST-760707,CS_LAMBAT,Sample complaint description 4561,medium,closed,AGT-021,2,2025-04-25 02:00:00,apps
TKT-004581,2025-04-25 00:00:00,CUST-559249,STOCK_INACCURATE,Sample complaint description 4581,medium,closed,AGT-007,6,2025-04-25 06:00:00,whatsapp
TKT-000680,2025-04-26 00:00:00,CUST-560990,error_pembayaran,Sample complaint description 680,low,closed,AGT-031,7,2025-04-26 07:00:00,website
TKT-000889,2025-04-26 00:00:00,CUST-915894,promo_tidak_berlaku,Sample complaint description 889,medium,closed,AGT-011,20,2025-04-26 20:00:00,phone
TKT-001541,2025-04-26 00:00:00,CUST-498751,lainnya,Sample complaint description 1541,medium,closed,AGT-040,14,2025-04-26 14:00:00,website
TKT-001769,2025-04-26 00:00:00,CUST-206020,aplikasi_crash,Sample complaint description 1769,low,closed,AGT-043,23,2025-04-26 23:00:00,website
